PUMA,mgra,HHID
7301,1380,47356
7301,1380,47356
7301,1380,47356
7301,1380,47356
7301,1380,47356
7301,1380,47356
7301,1380,47356
7301,1380,47487
7301,1380,47583
7301,1380,48133
7301,1380,48133
7301,1380,48133
7301,1380,48343
7301,1380,48562
7301,1380,49129
7301,1380,49129
7301,1380,49129
7301,1380,49129
7301,1380,49129
7301,1380,49129
7301,1380,49129
7301,1380,49129
7301,1380,49129
7301,1380,49129
7301,1380,49129
7301,1380,49129
7301,1380,49129
7301,1380,49129
7301,1380,49129
7301,1380,49129
7301,1380,49129
7301,1380,49129
7301,1380,49129
7301,1380,49129
7301,1380,49129
7301,1380,49286
7301,1380,49286
7301,1380,49286
7301,1380,49286
7301,1380,49286
7301,1380,50120
7301,1380,50120
7301,1380,50438
7301,1380,50438
7301,1380,50438
7301,1380,50438
7301,1380,50438
7301,1380,50438
7301,1380,50438
7301,1380,50438
7301,1380,50438
7301,1380,50438
7301,1380,50438
7301,1380,50438
7301,1380,50438
7301,1380,50438
7301,1380,50438
7301,1380,50438
7301,1380,50438
7301,1380,50467
7301,1380,50467
7301,1380,50467
7301,1380,50476
7301,1380,51019
7301,1380,51019
7301,1380,51019
7301,1380,51019
7301,1380,51019
7301,1380,51019
7301,1380,51019
7301,1380,51019
7301,1380,51019
7301,1380,51019
7301,1380,51019
7301,1380,51019
7301,1380,51019
7301,1380,51019
7301,1380,51019
7301,1380,51019
7301,1380,51019
7301,1380,51019
7301,1380,51019
7301,1380,51185
7301,1380,51185
7301,1380,51185
7301,1380,51491
7301,1388,686
7301,1388,10370
7301,1388,12302
7301,1388,12302
7301,1388,14991
7301,1388,19963
7301,1388,20108
7301,1388,24617
7301,1388,27452
7301,1388,31072
7301,1388,31072
7301,1388,31072
7301,1388,32198
7301,1388,34860
7301,1388,38493
7301,1388,42054
7301,1388,46872
7301,1393,5430
7301,1393,9515
7301,1393,10720
7301,1393,10720
7301,1393,10720
7301,1393,12302
7301,1393,12302
7301,1393,12302
7301,1393,12302
7301,1393,12302
7301,1393,12302
7301,1393,14443
7301,1393,14443
7301,1393,14443
7301,1393,15440
7301,1393,18747
7301,1393,24293
7301,1393,24293
7301,1393,26725
7301,1393,26725
7301,1393,26725
7301,1393,26725
7301,1393,26725
7301,1393,28901
7301,1393,30030
7301,1393,30370
7301,1393,31654
7301,1393,34916
7301,1393,34916
7301,1393,34916
7301,1393,38526
7301,1393,40250
7301,1393,43272
7301,1393,43272
7301,1393,44060
7301,1393,44997
7301,1393,46872
7301,1393,46872
7301,1393,47356
7301,1393,47356
7301,1393,47356
7301,1393,49129
7301,1393,49129
7301,1393,49129
7301,1393,49129
7301,1393,50768
7301,1393,50768
7301,1393,50768
7301,1393,50768
7301,1399,1677
7301,1399,1677
7301,1399,1677
7301,1399,1677
7301,1399,1677
7301,1399,1677
7301,1399,1677
7301,1399,1677
7301,1399,2917
7301,1399,2917
7301,1399,2917
7301,1399,2917
7301,1399,2917
7301,1399,2917
7301,1399,3252
7301,1399,3252
7301,1399,3252
7301,1399,3252
7301,1399,3252
7301,1399,3252
7301,1399,8538
7301,1399,8538
7301,1399,8538
7301,1399,8538
7301,1399,8571
7301,1399,8571
7301,1399,8571
7301,1399,8571
7301,1399,8571
7301,1399,8571
7301,1399,9515
7301,1399,9515
7301,1399,9515
7301,1399,9515
7301,1399,9515
7301,1399,9515
7301,1399,9515
7301,1399,9515
7301,1399,9515
7301,1399,9515
7301,1399,9515
7301,1399,9515
7301,1399,9515
7301,1399,9515
7301,1399,9515
7301,1399,9515
7301,1399,9515
7301,1399,9515
7301,1399,9515
7301,1399,12302
7301,1399,12302
7301,1399,12302
7301,1399,12302
7301,1399,12302
7301,1399,12302
7301,1399,12815
7301,1399,13950
7301,1399,13950
7301,1399,13950
7301,1399,13950
7301,1399,13950
7301,1399,13950
7301,1399,14708
7301,1399,14708
7301,1399,14708
7301,1399,14991
7301,1399,14991
7301,1399,14991
7301,1399,14991
7301,1399,18651
7301,1399,20057
7301,1399,20057
7301,1399,20057
7301,1399,20057
7301,1399,20057
7301,1399,20057
7301,1399,20775
7301,1399,21193
7301,1399,21193
7301,1399,22103
7301,1399,22938
7301,1399,22938
7301,1399,22938
7301,1399,26772
7301,1399,26772
7301,1399,26772
7301,1399,28836
7301,1399,28836
7301,1399,28836
7301,1399,28836
7301,1399,28836
7301,1399,28836
7301,1399,28836
7301,1399,28836
7301,1399,28836
7301,1399,28836
7301,1399,28836
7301,1399,28836
7301,1399,28836
7301,1399,28836
7301,1399,28836
7301,1399,28836
7301,1399,28836
7301,1399,28836
7301,1399,28836
7301,1399,31046
7301,1399,31046
7301,1399,31046
7301,1399,31046
7301,1399,31046
7301,1399,31046
7301,1399,31046
7301,1399,31046
7301,1399,31046
7301,1399,31046
7301,1399,31046
7301,1399,31046
7301,1399,31046
7301,1399,31046
7301,1399,31072
7301,1399,31072
7301,1399,31072
7301,1399,31072
7301,1399,31072
7301,1399,31072
7301,1399,31072
7301,1399,36166
7301,1399,36166
7301,1399,36166
7301,1399,37744
7301,1399,37744
7301,1399,37744
7301,1399,37744
7301,1399,40744
7301,1399,40744
7301,1399,40744
7301,1399,42853
7301,1399,42853
7301,1399,42853
7301,1399,42853
7301,1399,43272
7301,1399,43272
7301,1399,46340
7301,1399,46340
7301,1399,46340
7301,1399,46340
7301,1399,46340
7301,1399,46556
7301,1399,47803
7301,1399,47803
7301,1399,49340
7301,1399,49340
7301,1399,49340
7301,1399,49340
7301,1399,50313
7301,1399,50313
7301,1399,50313
7301,1399,50313
7301,1399,50683
7301,1411,5417
7301,1411,5417
7301,1411,5417
7301,1411,7758
7301,1411,7758
7301,1411,12815
7301,1411,17022
7301,1411,18624
7301,1411,24230
7301,1411,29307
7301,1411,37822
7301,1411,42054
7301,1411,43242
7301,1411,43242
7301,1411,49280
7301,1423,5417
7301,1423,6099
7301,1423,9228
7301,1423,9515
7301,1423,9515
7301,1423,9515
7301,1423,9515
7301,1423,10449
7301,1423,10768
7301,1423,12302
7301,1423,12302
7301,1423,12302
7301,1423,12302
7301,1423,12302
7301,1423,12302
7301,1423,12815
7301,1423,12815
7301,1423,14395
7301,1423,16652
7301,1423,16783
7301,1423,19565
7301,1423,19934
7301,1423,20775
7301,1423,21721
7301,1423,25977
7301,1423,29756
7301,1423,31046
7301,1423,31046
7301,1423,31046
7301,1423,31072
7301,1423,31072
7301,1423,33572
7301,1423,36557
7301,1423,37744
7301,1423,38526
7301,1423,40250
7301,1423,42975
7301,1423,42975
7301,1423,43169
7301,1423,43272
7301,1423,43272
7301,1423,43577
7301,1423,43742
7301,1423,45297
7301,1423,47522
7301,1423,47803
7301,1423,50683
7301,1450,359
7301,1450,580
7301,1450,580
7301,1450,580
7301,1450,580
7301,1450,713
7301,1450,713
7301,1450,713
7301,1450,713
7301,1450,847
7301,1450,847
7301,1450,847
7301,1450,847
7301,1450,1394
7301,1450,5209
7301,1450,5209
7301,1450,5417
7301,1450,5417
7301,1450,5417
7301,1450,5417
7301,1450,5417
7301,1450,5417
7301,1450,5417
7301,1450,5417
7301,1450,8010
7301,1450,8010
7301,1450,8010
7301,1450,9322
7301,1450,9322
7301,1450,9322
7301,1450,9322
7301,1450,9322
7301,1450,9322
7301,1450,9322
7301,1450,9322
7301,1450,10370
7301,1450,10370
7301,1450,10370
7301,1450,10370
7301,1450,10370
7301,1450,10370
7301,1450,10370
7301,1450,11538
7301,1450,11538
7301,1450,11538
7301,1450,11538
7301,1450,11538
7301,1450,12815
7301,1450,13635
7301,1450,13635
7301,1450,13950
7301,1450,13950
7301,1450,13950
7301,1450,13950
7301,1450,13950
7301,1450,13950
7301,1450,13950
7301,1450,13950
7301,1450,13950
7301,1450,13950
7301,1450,13950
7301,1450,13950
7301,1450,13950
7301,1450,13950
7301,1450,13950
7301,1450,13950
7301,1450,13950
7301,1450,13950
7301,1450,13950
7301,1450,13950
7301,1450,18443
7301,1450,18973
7301,1450,18973
7301,1450,18973
7301,1450,18973
7301,1450,18973
7301,1450,19565
7301,1450,19565
7301,1450,19565
7301,1450,19893
7301,1450,20775
7301,1450,20775
7301,1450,20775
7301,1450,21387
7301,1450,22702
7301,1450,23718
7301,1450,26198
7301,1450,29744
7301,1450,29744
7301,1450,29744
7301,1450,29744
7301,1450,29744
7301,1450,29744
7301,1450,31072
7301,1450,31072
7301,1450,31072
7301,1450,31072
7301,1450,31072
7301,1450,31072
7301,1450,31072
7301,1450,31072
7301,1450,31072
7301,1450,31072
7301,1450,31072
7301,1450,31072
7301,1450,31072
7301,1450,31072
7301,1450,31072
7301,1450,31072
7301,1450,31072
7301,1450,31964
7301,1450,32198
7301,1450,32198
7301,1450,32198
7301,1450,32198
7301,1450,32198
7301,1450,32198
7301,1450,32198
7301,1450,32198
7301,1450,32198
7301,1450,32198
7301,1450,32198
7301,1450,32198
7301,1450,32198
7301,1450,32198
7301,1450,32198
7301,1450,32198
7301,1450,32198
7301,1450,32198
7301,1450,35948
7301,1450,36339
7301,1450,37382
7301,1450,37628
7301,1450,39342
7301,1450,39342
7301,1450,39342
7301,1450,39557
7301,1450,40250
7301,1450,40250
7301,1450,40250
7301,1450,40250
7301,1450,40250
7301,1450,40250
7301,1450,40250
7301,1450,40250
7301,1450,40250
7301,1450,40250
7301,1450,40250
7301,1450,40250
7301,1450,40250
7301,1450,40250
7301,1450,40250
7301,1450,40250
7301,1450,40250
7301,1450,40664
7301,1450,40664
7301,1450,40698
7301,1450,40698
7301,1450,40698
7301,1450,41735
7301,1450,42054
7301,1450,42463
7301,1450,42463
7301,1450,42463
7301,1450,42463
7301,1450,42463
7301,1450,42463
7301,1450,42463
7301,1450,42463
7301,1450,42463
7301,1450,42463
7301,1450,42463
7301,1450,42463
7301,1450,42463
7301,1450,42463
7301,1450,42463
7301,1450,42463
7301,1450,42463
7301,1450,42463
7301,1450,42463
7301,1450,43272
7301,1450,45916
7301,1450,45916
7301,1450,45916
7301,1450,45916
7301,1450,45916
7301,1450,45916
7301,1450,45916
7301,1450,45916
7301,1450,45916
7301,1450,45916
7301,1450,46141
7301,1450,46141
7301,1450,46141
7301,1450,46141
7301,1450,46141
7301,1450,46141
7301,1450,46141
7301,1450,46141
7301,1450,46731
7301,1450,46731
7301,1450,46731
7301,1450,46731
7301,1450,46731
7301,1450,46731
7301,1450,46731
7301,1450,46872
7301,1450,46872
7301,1450,46872
7301,1450,46872
7301,1450,46872
7301,1450,46872
7301,1450,46872
7301,1450,46872
7301,1450,46872
7301,1450,46872
7301,1450,49129
7301,1450,49129
7301,1450,49194
7301,1450,49194
7301,1450,49194
7301,1450,49194
7301,1450,49194
7301,1450,49194
7301,1450,49194
7301,1450,49194
7301,1450,49194
7301,1450,49340
7301,1450,49974
7301,1450,49974
7301,1450,49974
7301,1450,50683
7301,1450,50683
7301,1450,50683
7301,1469,678
7301,1469,3788
7301,1469,10746
7301,1469,13816
7301,1469,16575
7301,1469,17244
7301,1469,24848
7301,1469,24908
7301,1469,25423
7301,1469,30098
7301,1469,30098
7301,1469,31072
7301,1469,33597
7301,1469,37382
7301,1469,37382
7301,1469,37382
7301,1469,37382
7301,1469,41659
7301,1469,42054
7301,1469,42463
7301,1469,42463
7301,1469,49181
7301,1469,50467
7301,1469,51297
7301,1548,686
7301,1548,3788
7301,1548,5417
7301,1548,5417
7301,1548,5417
7301,1548,12815
7301,1548,18127
7301,1548,40664
7301,1548,42054
7301,1548,46403
7301,1548,51747
7301,1553,220
7301,1553,844
7301,1553,3252
7301,1553,6099
7301,1553,6907
7301,1553,8108
7301,1553,9515
7301,1553,9515
7301,1553,9515
7301,1553,9515
7301,1553,12302
7301,1553,12302
7301,1553,12469
7301,1553,12815
7301,1553,14246
7301,1553,14246
7301,1553,14633
7301,1553,14991
7301,1553,14991
7301,1553,15344
7301,1553,16652
7301,1553,19934
7301,1553,20451
7301,1553,20819
7301,1553,22901
7301,1553,24186
7301,1553,31046
7301,1553,31046
7301,1553,31046
7301,1553,31046
7301,1553,37628
7301,1553,39067
7301,1553,43272
7301,1553,45297
7301,1553,47522
7301,1553,48675
7301,1553,50313
7301,1562,1427
7301,1562,4765
7301,1562,6227
7301,1562,6227
7301,1562,6227
7301,1562,6227
7301,1562,6227
7301,1562,7216
7301,1562,8108
7301,1562,8108
7301,1562,8540
7301,1562,9228
7301,1562,9228
7301,1562,9515
7301,1562,10893
7301,1562,12302
7301,1562,12302
7301,1562,12302
7301,1562,12302
7301,1562,12302
7301,1562,12302
7301,1562,12302
7301,1562,13908
7301,1562,15344
7301,1562,15344
7301,1562,15635
7301,1562,15779
7301,1562,16783
7301,1562,17273
7301,1562,19934
7301,1562,20805
7301,1562,25585
7301,1562,26772
7301,1562,26772
7301,1562,26951
7301,1562,28834
7301,1562,31046
7301,1562,31046
7301,1562,31046
7301,1562,31072
7301,1562,31072
7301,1562,31072
7301,1562,31072
7301,1562,31072
7301,1562,31072
7301,1562,31072
7301,1562,31072
7301,1562,31072
7301,1562,31072
7301,1562,31072
7301,1562,31072
7301,1562,35103
7301,1562,35591
7301,1562,39302
7301,1562,40200
7301,1562,40250
7301,1562,40744
7301,1562,43272
7301,1562,43314
7301,1562,45329
7301,1562,47416
7301,1562,47522
7301,1562,47794
7301,1562,47803
7301,1572,686
7301,1572,3788
7301,1572,14482
7301,1572,24529
7301,1572,24529
7301,1572,29744
7301,1572,31072
7301,1572,31072
7301,1572,36123
7301,1572,36339
7301,1572,37822
7301,1572,40390
7301,1572,44626
7301,1572,46872
7301,1652,678
7301,1652,1294
7301,1652,3788
7301,1652,4829
7301,1652,10746
7301,1652,10789
7301,1652,11749
7301,1652,12184
7301,1652,14674
7301,1652,15757
7301,1652,18924
7301,1652,23149
7301,1652,29103
7301,1652,30098
7301,1652,30884
7301,1652,31964
7301,1652,37382
7301,1652,37382
7301,1652,39197
7301,1652,41659
7301,1652,43194
7301,1652,44509
7301,1652,45803
7301,1652,45803
7301,1652,46123
7301,1652,46123
7301,1652,46731
7301,1652,51297
7301,1652,51297
7301,1676,359
7301,1676,713
7301,1676,713
7301,1676,713
7301,1676,713
7301,1676,713
7301,1676,713
7301,1676,713
7301,1676,713
7301,1676,713
7301,1676,713
7301,1676,713
7301,1676,2922
7301,1676,2922
7301,1676,2922
7301,1676,2922
7301,1676,5192
7301,1676,5192
7301,1676,5417
7301,1676,5417
7301,1676,5417
7301,1676,5417
7301,1676,6907
7301,1676,7950
7301,1676,8989
7301,1676,8989
7301,1676,8989
7301,1676,8989
7301,1676,8989
7301,1676,8989
7301,1676,8989
7301,1676,8989
7301,1676,8989
7301,1676,9028
7301,1676,11538
7301,1676,11538
7301,1676,11749
7301,1676,11749
7301,1676,11749
7301,1676,11749
7301,1676,11749
7301,1676,11749
7301,1676,11749
7301,1676,12147
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12302
7301,1676,12580
7301,1676,12580
7301,1676,12580
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,12790
7301,1676,13950
7301,1676,13950
7301,1676,13950
7301,1676,13950
7301,1676,13950
7301,1676,14395
7301,1676,14443
7301,1676,14633
7301,1676,14708
7301,1676,15470
7301,1676,15470
7301,1676,15470
7301,1676,15470
7301,1676,16944
7301,1676,17789
7301,1676,18275
7301,1676,18624
7301,1676,18624
7301,1676,18624
7301,1676,18624
7301,1676,18624
7301,1676,21721
7301,1676,21721
7301,1676,21721
7301,1676,21721
7301,1676,21721
7301,1676,21734
7301,1676,21734
7301,1676,25646
7301,1676,25646
7301,1676,25646
7301,1676,25646
7301,1676,25646
7301,1676,25646
7301,1676,25646
7301,1676,25646
7301,1676,25646
7301,1676,25646
7301,1676,25646
7301,1676,25646
7301,1676,25646
7301,1676,25919
7301,1676,26772
7301,1676,26772
7301,1676,26772
7301,1676,27326
7301,1676,29110
7301,1676,29121
7301,1676,30508
7301,1676,30508
7301,1676,30508
7301,1676,31046
7301,1676,31046
7301,1676,31046
7301,1676,31046
7301,1676,31046
7301,1676,31046
7301,1676,31046
7301,1676,31046
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,31072
7301,1676,32198
7301,1676,32198
7301,1676,32198
7301,1676,32198
7301,1676,32198
7301,1676,32198
7301,1676,32198
7301,1676,32198
7301,1676,32198
7301,1676,32198
7301,1676,32198
7301,1676,32198
7301,1676,32198
7301,1676,33539
7301,1676,33539
7301,1676,33539
7301,1676,33539
7301,1676,33539
7301,1676,33539
7301,1676,33539
7301,1676,33997
7301,1676,33997
7301,1676,33997
7301,1676,35591
7301,1676,35591
7301,1676,35591
7301,1676,35591
7301,1676,35591
7301,1676,38176
7301,1676,38176
7301,1676,38185
7301,1676,38185
7301,1676,38185
7301,1676,38233
7301,1676,38233
7301,1676,38233
7301,1676,38233
7301,1676,38233
7301,1676,38324
7301,1676,38324
7301,1676,38324
7301,1676,38894
7301,1676,39302
7301,1676,39741
7301,1676,39741
7301,1676,41047
7301,1676,41047
7301,1676,41456
7301,1676,41456
7301,1676,41456
7301,1676,42054
7301,1676,42054
7301,1676,42054
7301,1676,42054
7301,1676,42463
7301,1676,42463
7301,1676,42463
7301,1676,42463
7301,1676,42463
7301,1676,42463
7301,1676,43146
7301,1676,43146
7301,1676,43577
7301,1676,45390
7301,1676,45975
7301,1676,46403
7301,1676,46403
7301,1676,46403
7301,1676,46403
7301,1676,46403
7301,1676,46403
7301,1676,46403
7301,1676,46403
7301,1676,46403
7301,1676,46656
7301,1676,46656
7301,1676,46656
7301,1676,46656
7301,1676,46656
7301,1676,46656
7301,1676,46656
7301,1676,46656
7301,1676,46656
7301,1676,46656
7301,1676,46656
7301,1676,46656
7301,1676,47090
7301,1676,47587
7301,1676,49188
7301,1676,49194
7301,1676,49194
7301,1676,49489
7301,1676,49489
7301,1676,49653
7301,1676,49653
7301,1676,51534
7301,1676,51727
7301,1676,51727
7301,1676,51727
7301,1676,51727
7301,1676,51727
7301,1676,51727
7301,1676,51747
7301,1676,51747
7301,1676,51747
7301,1676,51747
7301,1676,51747
7301,1676,51747
7301,1676,51747
7301,1698,8571
7301,1698,10370
7301,1698,21193
7301,1698,24848
7301,1698,30370
7301,1698,31072
7301,1698,31072
7301,1698,39102
7301,1698,42054
7301,1698,50768
7301,1774,5417
7301,1774,10370
7301,1774,13950
7301,1774,13950
7301,1774,15214
7301,1774,18443
7301,1774,19637
7301,1774,20866
7301,1774,30821
7301,1774,31072
7301,1774,32392
7301,1774,36910
7301,1774,40250
7301,1774,41690
7301,1774,46123
7301,1774,51727
7301,1794,7416
7301,1794,10158
7301,1794,21341
7301,1794,37744
7301,1794,44997
7301,1794,52093
7301,1805,8571
7301,1805,26160
7301,1805,27520
7301,1805,28901
7301,1805,38818
7301,1805,41266
7301,1805,48748
7301,1834,220
7301,1834,1683
7301,1834,3788
7301,1834,8538
7301,1834,8538
7301,1834,9515
7301,1834,10158
7301,1834,15065
7301,1834,31072
7301,1834,41690
7301,1834,41690
7301,1834,42383
7301,1834,43376
7301,1849,5417
7301,1849,6099
7301,1849,6099
7301,1849,12504
7301,1849,12574
7301,1849,14246
7301,1849,29871
7301,1849,29871
7301,1849,32367
7301,1849,32367
7301,1849,38221
7301,1849,38324
7301,1849,46123
7301,1849,46123
7301,1849,46731
7301,1849,51400
7301,1877,5417
7301,1877,13635
7301,1877,20254
7301,1877,22298
7301,1877,31046
7301,1877,40390
7301,1877,40744
7301,1877,46593
7301,1877,48129
7301,1877,49895
7301,1978,9515
7301,1978,10370
7301,1978,15315
7301,1978,15315
7301,1978,19934
7301,1978,29744
7301,1978,29744
7301,1978,29744
7301,1978,36172
7301,1978,36244
7301,1978,40250
7301,1978,40250
7301,1978,49974
7301,1983,2191
7301,1983,2191
7301,1983,6099
7301,1983,8145
7301,1983,9134
7301,1983,12302
7301,1983,12302
7301,1983,12302
7301,1983,12302
7301,1983,12815
7301,1983,14991
7301,1983,14991
7301,1983,16780
7301,1983,18657
7301,1983,21721
7301,1983,22901
7301,1983,22901
7301,1983,22901
7301,1983,23075
7301,1983,23075
7301,1983,23075
7301,1983,23075
7301,1983,23075
7301,1983,23745
7301,1983,23785
7301,1983,24325
7301,1983,33575
7301,1983,35591
7301,1983,35682
7301,1983,35948
7301,1983,42083
7301,1983,43033
7301,1983,46123
7301,1983,46123
7301,1983,47522
7301,2016,359
7301,2016,1129
7301,2016,1129
7301,2016,1129
7301,2016,2917
7301,2016,2917
7301,2016,3252
7301,2016,8538
7301,2016,8538
7301,2016,8538
7301,2016,8571
7301,2016,8571
7301,2016,9515
7301,2016,11106
7301,2016,11106
7301,2016,11106
7301,2016,13950
7301,2016,14443
7301,2016,14639
7301,2016,14639
7301,2016,21193
7301,2016,22938
7301,2016,24848
7301,2016,29756
7301,2016,31046
