SERIALNO,HHID,PUMA,NP,HHADJINC,WGTP,HHT,GQ_type,BLD,HUPAC
2017000579453,4472,7321,1,2584.7999999999997,10,6.0,0,2.0,4.0
2017000579645,4473,7310,2,65697.0,31,7.0,0,6.0,4.0
2017000579748,4474,7301,2,137748.3,14,1.0,0,2.0,4.0
2017000579895,4475,7305,1,66558.59999999999,37,4.0,0,3.0,4.0
2017000579992,4476,7306,3,200645.1,14,1.0,0,2.0,4.0
2017000580249,4477,7316,1,173827.8,26,4.0,0,5.0,4.0
2017000580296,4478,7319,2,95637.59999999999,12,1.0,0,2.0,4.0
2017000580316,4479,7305,2,247710.0,21,1.0,0,2.0,4.0
2017000580370,4480,7306,4,53850.0,12,1.0,0,8.0,1.0
2017000580456,4481,7314,4,97360.8,22,7.0,0,2.0,4.0
2017000580599,4482,7308,2,44049.299999999996,11,1.0,0,2.0,4.0
2017000580633,4483,7314,4,92945.09999999999,16,1.0,0,7.0,3.0
2017000580951,4484,7310,6,229401.0,19,1.0,0,2.0,2.0
2017000581223,4485,7313,1,249540.9,18,4.0,0,1.0,4.0
2017000581239,4486,7317,1,56004.0,23,6.0,0,2.0,4.0
2017000581334,4487,7314,1,60312.0,59,6.0,0,8.0,4.0
2017000581543,4488,7315,2,86160.0,28,1.0,0,4.0,4.0
2017000581637,4489,7302,1,18847.5,3,4.0,0,2.0,4.0
2017000581640,4490,7321,3,49326.6,37,7.0,0,8.0,4.0
2017000581695,4491,7310,2,216584.69999999998,13,1.0,0,6.0,4.0
2017000581732,4492,7312,3,786.2099999999999,13,5.0,0,6.0,4.0
2017000581741,4493,7313,2,78728.7,7,1.0,0,2.0,4.0
2017000581791,4494,7317,2,104845.95,11,5.0,0,2.0,4.0
2017000581953,4495,7313,3,87237.0,13,1.0,0,8.0,2.0
2017000582060,4496,7301,4,97253.09999999999,9,1.0,0,2.0,4.0
2017000582272,4497,7317,4,39849.0,50,3.0,0,2.0,4.0
2017000582466,4498,7319,2,92622.0,13,1.0,0,2.0,4.0
2017000582507,4499,7310,1,415398.89999999997,7,6.0,0,2.0,4.0
2017000582511,4500,7315,5,68820.3,18,3.0,0,2.0,3.0
2017000582513,4501,7311,4,531553.35,35,1.0,0,2.0,2.0
2017000582627,4502,7305,2,29079.0,23,3.0,0,2.0,4.0
2017000582756,4503,7308,4,239955.59999999998,10,1.0,0,2.0,4.0
2017000583077,4504,7302,2,167904.3,22,3.0,0,2.0,4.0
2017000583084,4505,7317,1,68928.0,14,4.0,0,2.0,4.0
2017000583125,4506,7322,7,179212.8,12,1.0,0,2.0,3.0
2017000583383,4507,7306,3,26278.8,33,1.0,0,7.0,1.0
2017000583527,4508,7316,3,59665.799999999996,12,1.0,0,2.0,4.0
2017000583663,4509,7321,1,36510.299999999996,30,6.0,0,3.0,4.0
2017000583840,4510,7307,5,140010.0,37,1.0,0,2.0,3.0
2017000583864,4511,7314,2,140010.0,17,1.0,0,8.0,4.0
2017000584096,4512,7316,2,159396.0,47,1.0,0,9.0,4.0
2017000584633,4513,7315,3,82929.0,23,1.0,0,5.0,2.0
2017000584888,4514,7305,5,162196.19999999998,37,1.0,0,5.0,1.0
2017000584899,4515,7314,3,124716.59999999999,18,1.0,0,2.0,4.0
2017000585464,4516,7313,2,60312.0,16,3.0,0,9.0,4.0
2017000585501,4517,7317,5,260634.0,19,1.0,0,2.0,2.0
2017000585644,4518,7316,2,199245.0,24,5.0,0,5.0,4.0
2017000585668,4519,7312,3,85083.0,43,1.0,0,2.0,4.0
2017000585685,4520,7320,1,75390.0,11,4.0,0,2.0,4.0
2017000585924,4521,7303,2,62466.0,11,1.0,0,6.0,4.0
2017000585984,4522,7319,1,7000.5,21,6.0,0,2.0,4.0
2017000586126,4523,7301,2,79698.0,8,1.0,0,2.0,4.0
2017000586208,4524,7315,2,91545.0,10,1.0,0,5.0,4.0
2017000586279,4525,7316,2,119762.4,12,1.0,0,2.0,4.0
2017000586341,4526,7304,2,134625.0,23,1.0,0,2.0,4.0
2017000586427,4527,7321,2,140451.57,11,1.0,0,2.0,4.0
2017000586462,4528,7318,2,18309.0,7,2.0,0,2.0,4.0
2017000586628,4529,7301,2,87237.0,19,1.0,0,2.0,4.0
2017000586657,4530,7302,6,106623.0,3,1.0,0,2.0,2.0
2017000586741,4531,7319,3,87237.0,7,3.0,0,2.0,4.0
2017000586874,4532,7302,2,33602.4,3,2.0,0,2.0,2.0
2017000586922,4533,7313,2,96714.59999999999,21,1.0,0,2.0,4.0
2017000587067,4534,7302,2,157457.4,3,1.0,0,2.0,4.0
2017000587120,4535,7306,3,95853.0,21,5.0,0,5.0,4.0
2017000587201,4536,7310,1,48465.0,27,4.0,0,7.0,4.0
2017000587693,4537,7320,4,214323.0,23,1.0,0,2.0,4.0
2017000587701,4538,7304,2,16693.5,10,1.0,0,1.0,4.0
2017000587839,4539,7308,2,407644.5,11,1.0,0,2.0,4.0
2017000587861,4540,7315,2,58158.0,10,5.0,0,2.0,4.0
2017000587943,4541,7315,1,0.0,13,6.0,0,2.0,4.0
2017000588003,4542,7301,2,100699.5,12,1.0,0,2.0,4.0
2017000588017,4543,7310,1,386643.0,20,4.0,0,2.0,4.0
2017000588068,4544,7317,2,101776.5,31,5.0,0,6.0,4.0
2017000588184,4545,7307,2,311253.0,12,1.0,0,2.0,4.0
2017000588233,4546,7320,5,52848.39,10,1.0,0,2.0,4.0
2017000588317,4547,7318,4,233062.8,13,1.0,0,2.0,4.0
2017000588659,4548,7314,2,179859.0,13,1.0,0,2.0,4.0
2017000588715,4549,7301,4,94776.0,39,1.0,0,2.0,2.0
2017000588755,4550,7310,4,192998.4,13,1.0,0,2.0,2.0
2017000588839,4551,7302,2,68174.09999999999,12,1.0,0,2.0,4.0
2017000588913,4552,7317,1,129240.0,20,6.0,0,3.0,4.0
2017000588947,4553,7306,6,37695.0,38,3.0,0,6.0,3.0
2017000588984,4554,7316,1,19924.5,37,4.0,0,9.0,4.0
2017000589050,4555,7320,3,14754.9,220,3.0,0,9.0,2.0
2017000589398,4556,7304,2,85190.7,21,1.0,0,1.0,4.0
2017000589734,4557,7313,6,242325.0,72,1.0,0,2.0,3.0
2017000589806,4558,7315,2,80775.0,25,1.0,0,7.0,4.0
2017000590047,4559,7322,2,66774.0,10,7.0,0,8.0,4.0
2017000590054,4560,7322,2,0.0,22,3.0,0,7.0,2.0
2017000590160,4561,7305,4,211113.53999999998,38,1.0,0,2.0,2.0
2017000590187,4562,7314,2,96930.0,22,7.0,0,6.0,4.0
2017000590430,4563,7319,2,210015.0,67,7.0,0,6.0,4.0
2017000590522,4564,7305,3,202476.0,23,1.0,0,2.0,4.0
2017000590524,4565,7309,2,137856.0,35,1.0,0,2.0,4.0
2017000590633,4566,7319,4,252018.0,13,1.0,0,2.0,2.0
2017000591248,4567,7302,2,51696.0,3,1.0,0,1.0,4.0
2017000591641,4568,7313,2,34571.7,30,5.0,0,8.0,4.0
2017000592006,4569,7308,5,243294.3,13,1.0,0,2.0,4.0
2017000592091,4570,7313,1,94237.5,14,6.0,0,2.0,4.0
2017000592113,4571,7306,3,162627.0,25,3.0,0,2.0,4.0
2017000592122,4572,7307,2,47280.299999999996,12,7.0,0,1.0,4.0
2017000592147,4573,7304,2,106299.9,21,1.0,0,2.0,4.0
2017000592161,4574,7310,4,296175.0,21,1.0,0,2.0,2.0
2017000592314,4575,7322,2,50726.7,10,1.0,0,2.0,4.0
2017000592409,4576,7314,4,157457.4,31,1.0,0,2.0,2.0
2017000592634,4577,7312,5,281850.89999999997,14,1.0,0,2.0,2.0
2017000592880,4578,7301,2,115023.59999999999,13,1.0,0,9.0,4.0
2017000593297,4579,7315,2,277973.7,27,1.0,0,2.0,4.0
2017000593310,4580,7303,2,61819.799999999996,13,1.0,0,2.0,4.0
2017000593341,4581,7313,4,11631.6,29,1.0,0,9.0,3.0
2017000593500,4582,7302,5,112008.0,2,3.0,0,2.0,2.0
2017000593857,4583,7303,3,91329.59999999999,15,1.0,0,2.0,4.0
2017000593985,4584,7313,4,119547.0,14,1.0,0,2.0,2.0
2017000594096,4585,7318,2,61389.0,23,5.0,0,3.0,4.0
2017000594280,4586,7310,1,247710.0,6,4.0,0,2.0,4.0
2017000594725,4587,7304,4,132578.69999999998,24,1.0,0,3.0,2.0
2017000594902,4588,7304,4,102638.09999999999,27,3.0,0,2.0,2.0
2017000595339,4589,7308,2,149056.8,32,1.0,0,2.0,4.0
2017000595357,4590,7306,3,323100.0,15,1.0,0,2.0,2.0
2017000595512,4591,7309,4,181151.4,14,1.0,0,2.0,4.0
2017000595582,4592,7320,3,154011.0,12,3.0,0,2.0,4.0
2017000595591,4593,7305,2,43941.6,18,3.0,0,5.0,4.0
2017000595621,4594,7312,2,94776.0,12,7.0,0,3.0,4.0
2017000595666,4595,7301,3,75390.0,23,1.0,0,2.0,2.0
2017000595691,4596,7303,5,114162.0,30,1.0,0,2.0,2.0
2017000596156,4597,7304,3,75390.0,83,3.0,0,7.0,2.0
2017000596583,4598,7306,5,202476.0,73,3.0,0,2.0,2.0
2017000596665,4599,7319,2,36941.1,11,1.0,0,2.0,4.0
2017000596781,4600,7310,4,26925.0,24,1.0,0,2.0,2.0
2017000596855,4601,7310,2,168012.0,17,1.0,0,2.0,4.0
2017000596932,4602,7302,1,80775.0,11,4.0,0,2.0,4.0
2017000597125,4603,7314,2,24232.5,11,1.0,0,2.0,4.0
2017000597419,4604,7302,3,124501.2,3,3.0,0,2.0,2.0
2017000597476,4605,7318,2,96930.0,10,1.0,0,2.0,4.0
2017000597511,4606,7315,4,132471.0,46,1.0,0,2.0,2.0
2017000597512,4607,7308,2,590196.0,12,1.0,0,2.0,4.0
2017000597514,4608,7305,5,154764.9,52,3.0,0,2.0,4.0
2017000597926,4609,7318,2,127086.0,14,7.0,0,9.0,4.0
2017000598032,4610,7302,5,250941.0,1,1.0,0,2.0,2.0
2017000598437,4611,7319,2,229401.0,13,1.0,0,2.0,4.0
2017000598669,4612,7312,1,182228.4,20,6.0,0,2.0,4.0
2017000598688,4613,7302,4,10339.199999999999,1,2.0,0,2.0,2.0
2017000598719,4614,7302,2,73666.8,23,1.0,0,1.0,4.0
2017000598805,4615,7304,1,215400.0,14,4.0,0,8.0,4.0
2017000598873,4616,7312,2,141625.5,11,1.0,0,2.0,4.0
2017000599023,4617,7310,1,43403.1,20,6.0,0,3.0,4.0
2017000599236,4618,7309,1,17232.0,14,6.0,0,2.0,4.0
2017000599246,4619,7304,3,183090.0,27,1.0,0,2.0,2.0
2017000599276,4620,7321,2,107700.0,10,1.0,0,2.0,4.0
2017000599293,4621,7308,2,121334.81999999999,18,1.0,0,2.0,4.0
2017000599520,4622,7302,4,5708.099999999999,25,3.0,0,6.0,2.0
2017000599628,4623,7313,4,118470.0,12,1.0,0,6.0,2.0
2017000599682,4624,7302,4,50080.5,2,1.0,0,1.0,2.0
2017000599804,4625,7317,5,32310.0,30,3.0,0,3.0,3.0
2017000599868,4626,7312,3,150780.0,30,1.0,0,3.0,1.0
2017000599995,4627,7317,6,43080.0,16,1.0,0,2.0,3.0
2017000600174,4628,7317,5,15078.0,32,1.0,0,2.0,3.0
2017000600293,4629,7319,4,166935.0,22,1.0,0,2.0,2.0
2017000600378,4630,7313,2,61819.799999999996,13,1.0,0,2.0,4.0
2017000600419,4631,7321,6,66774.0,14,1.0,0,2.0,2.0
2017000600808,4632,7317,2,8939.1,13,1.0,0,2.0,4.0
2017000600881,4633,7311,2,115454.4,18,1.0,0,2.0,4.0
2017000600902,4634,7317,4,36618.0,57,1.0,0,2.0,3.0
2017000601037,4635,7302,1,35541.0,35,6.0,0,2.0,4.0
2017000601170,4636,7318,6,151533.9,33,1.0,0,2.0,4.0
2017000601214,4637,7303,1,53850.0,37,4.0,0,2.0,4.0
2017000601439,4638,7315,2,148033.65,10,5.0,0,2.0,4.0
2017000601618,4639,7312,4,342486.0,36,1.0,0,2.0,2.0
2017000601870,4640,7310,5,161636.16,43,1.0,0,2.0,2.0
2017000601953,4641,7321,1,10770.0,53,6.0,0,7.0,4.0
2017000602187,4642,7301,3,143241.0,29,1.0,0,2.0,4.0
2017000602410,4643,7307,2,16155.0,37,1.0,0,10.0,4.0
2017000602577,4644,7312,2,111577.2,13,1.0,0,2.0,4.0
2017000602627,4645,7306,2,138997.62,6,1.0,0,2.0,4.0
2017000602803,4646,7307,1,28432.8,13,6.0,0,2.0,4.0
2017000602833,4647,7317,5,355.40999999999997,24,3.0,0,7.0,3.0
2017000602944,4648,7307,4,67635.59999999999,13,7.0,0,2.0,4.0
2017000603163,4649,7320,2,50511.299999999996,12,3.0,0,2.0,4.0
2017000603393,4650,7308,3,143477.94,11,1.0,0,2.0,2.0
2017000603456,4651,7317,1,46311.0,22,6.0,0,8.0,4.0
2017000603505,4652,7306,3,38772.0,35,2.0,0,1.0,1.0
2017000603520,4653,7313,5,64620.0,27,1.0,0,6.0,3.0
2017000603525,4654,7302,2,51049.799999999996,23,1.0,0,2.0,4.0
2017000603531,4655,7315,2,256326.0,8,1.0,0,2.0,4.0
2017000603582,4656,7321,1,21109.2,12,6.0,0,1.0,4.0
2017000603675,4657,7313,2,15078.0,12,1.0,0,8.0,4.0
2017000603840,4658,7319,3,96391.5,13,1.0,0,5.0,4.0
2017000604138,4659,7313,1,5385.0,19,4.0,0,2.0,4.0
2017000604420,4660,7314,1,59665.799999999996,19,6.0,0,2.0,4.0
2017000604613,4661,7316,1,161550.0,13,4.0,0,2.0,4.0
2017000604904,4662,7301,1,16585.8,15,4.0,0,10.0,4.0
2017000604962,4663,7315,2,58804.2,15,7.0,0,9.0,4.0
2017000604987,4664,7301,2,53096.1,12,1.0,0,2.0,4.0
2017000605004,4665,7314,3,150780.0,18,7.0,0,7.0,4.0
2017000605079,4666,7304,2,50619.0,30,3.0,0,4.0,4.0
2017000605186,4667,7319,2,77974.8,34,1.0,0,1.0,4.0
2017000605867,4668,7307,2,107700.0,16,1.0,0,2.0,4.0
2017000606193,4669,7308,1,202368.3,11,4.0,0,2.0,4.0
2017000606278,4670,7301,3,148626.0,28,1.0,0,2.0,2.0
2017000606463,4671,7309,3,215400.0,13,3.0,0,2.0,4.0
2017000606567,4672,7315,1,65923.17,28,6.0,0,2.0,4.0
2017000606703,4673,7306,6,45341.7,11,1.0,0,2.0,2.0
2017000606734,4674,7306,6,37802.7,8,1.0,0,3.0,3.0
2017000606772,4675,7311,3,275798.16,20,1.0,0,2.0,4.0
2017000606977,4676,7314,2,89929.5,11,1.0,0,2.0,4.0
2017000607158,4677,7311,4,364058.31,26,1.0,0,2.0,2.0
2017000607175,4678,7302,1,25848.0,3,4.0,0,1.0,4.0
2017000607185,4679,7321,2,146472.0,15,1.0,0,2.0,4.0
2017000607327,4680,7313,1,0.0,11,6.0,0,5.0,4.0
2017000607362,4681,7310,4,58158.0,7,1.0,0,3.0,3.0
2017000607364,4682,7308,3,61389.0,29,3.0,0,6.0,1.0
2017000607553,4683,7318,4,80775.0,11,1.0,0,8.0,2.0
2017000607692,4684,7316,1,64620.0,22,6.0,0,8.0,4.0
2017000607714,4685,7301,3,177705.0,13,1.0,0,6.0,1.0
2017000607853,4686,7312,2,61389.0,13,1.0,0,9.0,4.0
2017000607870,4687,7308,3,375873.0,14,5.0,0,2.0,4.0
2017000607970,4688,7309,2,119547.0,21,1.0,0,2.0,4.0
2017000608043,4689,7302,1,168012.0,8,4.0,0,3.0,4.0
2017000608096,4690,7316,1,123208.79999999999,22,4.0,0,9.0,4.0
2017000608163,4691,7318,4,10123.8,19,3.0,0,6.0,3.0
2017000608309,4692,7321,6,118254.59999999999,6,2.0,0,2.0,2.0
2017000608341,4693,7307,2,208938.0,12,1.0,0,2.0,4.0
2017000608548,4694,7314,4,250941.0,20,1.0,0,2.0,2.0
2017000608645,4695,7304,1,317930.39999999997,20,4.0,0,3.0,4.0
2017000609016,4696,7311,3,271727.1,21,1.0,0,2.0,1.0
2017000609044,4697,7318,1,0.0,29,4.0,0,2.0,4.0
2017000609157,4698,7305,2,30156.0,25,3.0,0,7.0,4.0
2017000609216,4699,7311,2,19062.899999999998,22,1.0,0,2.0,4.0
2017000609513,4700,7322,2,42003.0,12,3.0,0,7.0,4.0
2017000610042,4701,7317,4,51588.299999999996,30,1.0,0,2.0,4.0
2017000610208,4702,7319,6,37695.0,25,3.0,0,7.0,3.0
2017000610811,4703,7310,1,54927.0,93,4.0,0,5.0,4.0
2017000610854,4704,7304,2,7775.94,33,1.0,0,2.0,4.0
2017000610893,4705,7313,2,392028.0,6,3.0,0,2.0,4.0
2017000610911,4706,7321,5,80775.0,12,1.0,0,3.0,4.0
2017000611207,4707,7309,3,107700.0,13,2.0,0,3.0,2.0
2017000611402,4708,7305,2,42003.0,24,1.0,0,6.0,4.0
2017000611406,4709,7312,1,66450.9,26,6.0,0,7.0,4.0
2017000611411,4710,7315,2,76574.7,8,1.0,0,2.0,4.0
2017000611423,4711,7301,4,59450.399999999994,52,1.0,0,3.0,2.0
2017000611693,4712,7321,3,19709.1,12,1.0,0,4.0,4.0
2017000612007,4713,7316,1,30586.8,33,4.0,0,2.0,4.0
2017000612025,4714,7308,2,84006.0,10,1.0,0,2.0,4.0
2017000612264,4715,7319,3,37695.0,52,1.0,0,5.0,1.0
2017000612403,4716,7321,2,23694.0,21,2.0,0,7.0,4.0
2017000612457,4717,7303,2,77705.55,11,1.0,0,7.0,4.0
2017000612750,4718,7302,4,24555.6,60,3.0,0,2.0,3.0
2017000612990,4719,7321,4,102315.0,14,1.0,0,3.0,2.0
2017000613009,4720,7302,4,176628.0,12,1.0,0,2.0,4.0
2017000613239,4721,7321,2,115239.0,25,1.0,0,6.0,4.0
2017000613263,4722,7303,4,144318.0,23,1.0,0,1.0,3.0
2017000613319,4723,7302,2,96283.8,15,1.0,0,2.0,4.0
2017000613390,4724,7313,4,173461.62,14,1.0,0,2.0,3.0
2017000613423,4725,7310,1,117393.0,25,4.0,0,6.0,4.0
2017000613765,4726,7312,2,9477.6,7,1.0,0,2.0,4.0
2017000613933,4727,7322,2,49218.9,29,2.0,0,2.0,4.0
2017000614172,4728,7313,2,222939.0,12,3.0,0,2.0,4.0
2017000614249,4729,7302,2,65050.799999999996,13,1.0,0,2.0,4.0
2017000614277,4730,7310,2,112008.0,27,1.0,0,7.0,4.0
2017000614796,4731,7301,2,123855.0,14,5.0,0,2.0,4.0
2017000614928,4732,7305,2,140580.81,11,1.0,0,2.0,4.0
2017000615017,4733,7306,2,63543.0,13,1.0,0,2.0,4.0
2017000615382,4734,7317,1,43080.0,14,6.0,0,8.0,4.0
2017000615385,4735,7312,2,158319.0,14,5.0,0,6.0,4.0
2017000615487,4736,7322,4,141194.69999999998,13,1.0,0,2.0,1.0
2017000615592,4737,7306,4,100161.0,13,1.0,0,9.0,4.0
2017000615662,4738,7308,3,51696.0,11,3.0,0,2.0,4.0
2017000615823,4739,7303,4,267096.0,12,1.0,0,2.0,4.0
2017000615889,4740,7314,2,83575.2,12,1.0,0,2.0,4.0
2017000615969,4741,7314,1,113235.78,25,6.0,0,3.0,4.0
2017000616889,4742,7317,2,18847.5,20,1.0,0,6.0,4.0
2017000616916,4743,7307,2,554655.0,20,1.0,0,2.0,4.0
2017000617057,4744,7321,4,35433.299999999996,42,2.0,0,7.0,2.0
2017000617139,4745,7319,4,161226.9,23,1.0,0,2.0,4.0
2017000617188,4746,7314,4,129240.0,11,1.0,0,2.0,1.0
2017000617278,4747,7302,4,205707.0,5,1.0,0,2.0,2.0
2017000617383,4748,7305,1,174474.0,18,4.0,0,2.0,4.0
2017000617571,4749,7322,3,71297.4,13,2.0,0,6.0,2.0
2017000617639,4750,7315,1,67958.7,17,6.0,0,2.0,4.0
2017000617674,4751,7315,1,99945.59999999999,26,6.0,0,2.0,4.0
2017000617750,4752,7306,1,15616.5,10,6.0,0,1.0,4.0
2017000617763,4753,7312,4,15885.75,8,7.0,0,6.0,4.0
2017000617821,4754,7305,2,148195.19999999998,24,1.0,0,2.0,4.0
2017000617911,4755,7318,1,15078.0,36,4.0,0,2.0,4.0
2017000617990,4756,7314,2,166935.0,18,1.0,0,2.0,4.0
2017000618176,4757,7313,2,93699.0,8,2.0,0,2.0,4.0
2017000618290,4758,7303,1,100914.9,12,6.0,0,8.0,4.0
2017000618613,4759,7321,2,36618.0,21,7.0,0,9.0,1.0
2017000618768,4760,7301,4,85083.0,28,1.0,0,2.0,2.0
2017000618794,4761,7310,1,53850.0,22,6.0,0,6.0,4.0
2017000619114,4762,7306,4,129240.0,13,1.0,0,2.0,2.0
2017000619246,4763,7303,4,62466.0,25,1.0,0,2.0,1.0
2017000619300,4764,7316,4,33602.4,32,1.0,0,2.0,2.0
2017000619398,4765,7301,1,29682.12,36,6.0,0,2.0,4.0
2017000619606,4766,7317,4,202476.0,11,1.0,0,2.0,4.0
2017000619632,4767,7311,2,136779.0,12,3.0,0,2.0,4.0
2017000619653,4768,7311,1,14001.0,24,6.0,0,3.0,4.0
2017000619835,4769,7312,4,21755.399999999998,9,7.0,0,3.0,4.0
2017000619910,4770,7304,3,208938.0,20,3.0,0,9.0,4.0
2017000620108,4771,7312,3,172320.0,65,1.0,0,6.0,1.0
2017000620235,4772,7312,3,149703.0,14,1.0,0,4.0,1.0
2017000620558,4773,7309,2,113085.0,25,5.0,0,7.0,4.0
2017000620782,4774,7303,3,21540.0,20,1.0,0,7.0,2.0
2017000620820,4775,7302,3,25848.0,38,3.0,0,2.0,2.0
2017000620860,4776,7309,3,207107.1,13,1.0,0,2.0,4.0
2017000620967,4777,7306,4,132686.4,12,5.0,0,2.0,4.0
2017000621108,4778,7308,3,66774.0,7,1.0,0,6.0,2.0
2017000621292,4779,7310,4,539900.1,11,1.0,0,2.0,2.0
2017000621366,4780,7316,2,221862.0,15,1.0,0,2.0,4.0
2017000621408,4781,7306,2,134625.0,7,1.0,0,2.0,4.0
2017000621459,4782,7301,6,46203.299999999996,27,1.0,0,4.0,2.0
2017000621658,4783,7306,3,56219.399999999994,13,1.0,0,2.0,4.0
2017000621899,4784,7308,2,426492.0,18,1.0,0,2.0,4.0
2017000621900,4785,7304,7,255249.0,8,1.0,0,3.0,1.0
2017000621967,4786,7319,1,22940.1,11,4.0,0,4.0,4.0
2017000621979,4787,7310,4,207861.0,16,1.0,0,2.0,2.0
2017000622020,4788,7320,7,81421.2,17,1.0,0,2.0,2.0
2017000622087,4789,7305,6,94776.0,25,1.0,0,2.0,1.0
2017000622107,4790,7307,3,59235.0,42,1.0,0,2.0,4.0
2017000622136,4791,7313,2,88960.2,12,1.0,0,2.0,4.0
2017000622220,4792,7317,1,10123.8,16,4.0,0,7.0,4.0
2017000622243,4793,7316,2,122778.0,13,1.0,0,2.0,4.0
2017000622400,4794,7312,2,129240.0,13,3.0,0,7.0,4.0
2017000622560,4795,7302,3,156165.0,12,1.0,0,2.0,2.0
2017000622622,4796,7305,1,27032.7,18,6.0,0,1.0,4.0
2017000622643,4797,7310,3,117177.59999999999,13,1.0,0,2.0,2.0
2017000622716,4798,7304,3,118470.0,15,1.0,0,2.0,1.0
2017000622740,4799,7302,4,56004.0,38,1.0,0,2.0,2.0
2017000622901,4800,7302,1,21540.0,5,4.0,0,2.0,4.0
2017000623070,4801,7307,8,92514.3,22,1.0,0,2.0,1.0
2017000623173,4802,7302,2,79374.9,12,1.0,0,2.0,4.0
2017000623207,4803,7316,2,650508.0,17,1.0,0,2.0,4.0
2017000623867,4804,7314,4,3231.0,14,1.0,0,2.0,2.0
2017000623904,4805,7312,1,97037.7,20,4.0,0,9.0,4.0
2017000624012,4806,7314,3,1184.7,25,5.0,0,3.0,4.0
2017000624017,4807,7304,4,703281.0,34,1.0,0,2.0,2.0
2017000624032,4808,7306,2,134625.0,23,5.0,0,3.0,4.0
2017000624068,4809,7306,2,54711.6,13,2.0,0,1.0,4.0
2017000624159,4810,7316,1,22832.399999999998,18,4.0,0,9.0,4.0
2017000624274,4811,7315,5,31448.399999999998,11,1.0,0,3.0,3.0
2017000624300,4812,7310,2,119277.75,21,3.0,0,9.0,4.0
2017000624464,4813,7317,4,34894.799999999996,12,1.0,0,2.0,2.0
2017000624550,4814,7305,7,60527.399999999994,12,1.0,0,7.0,3.0
2017000624621,4815,7311,4,412491.0,37,1.0,0,2.0,2.0
2017000624752,4816,7317,2,142917.9,12,1.0,0,2.0,4.0
2017000624808,4817,7309,4,166935.0,13,1.0,0,3.0,2.0
2017000624982,4818,7318,3,92622.0,13,1.0,0,3.0,4.0
2017000624992,4819,7321,1,11847.0,12,6.0,0,6.0,4.0
2017000625062,4820,7311,1,51696.0,12,4.0,0,2.0,4.0
2017000625181,4821,7318,3,146687.4,11,1.0,0,2.0,4.0
2017000625310,4822,7322,1,94776.0,43,4.0,0,2.0,4.0
2017000625458,4823,7309,4,81852.0,15,1.0,0,5.0,1.0
2017000625667,4824,7319,4,107700.0,10,1.0,0,2.0,1.0
2017000625751,4825,7307,1,38772.0,13,6.0,0,2.0,4.0
2017000626058,4826,7320,4,23694.0,18,7.0,0,7.0,4.0
2017000626100,4827,7321,3,75390.0,13,1.0,0,2.0,2.0
2017000626194,4828,7309,4,334947.0,11,1.0,0,2.0,2.0
2017000626213,4829,7301,2,72589.8,17,3.0,0,1.0,4.0
2017000626247,4830,7306,2,60312.0,7,3.0,0,2.0,4.0
2017000626497,4831,7302,4,129240.0,20,1.0,0,2.0,2.0
2017000626524,4832,7314,4,0.0,12,3.0,0,3.0,3.0
2017000626550,4833,7318,4,112331.09999999999,8,1.0,0,2.0,4.0
2017000626709,4834,7309,2,380181.0,13,1.0,0,5.0,4.0
2017000626908,4835,7314,1,43080.0,14,4.0,0,7.0,4.0
2017000627020,4836,7309,1,173935.5,8,4.0,0,2.0,4.0
2017000627121,4837,7309,1,11523.9,19,6.0,0,7.0,4.0
2017000627265,4838,7314,3,210058.08,61,1.0,0,2.0,2.0
2017000627346,4839,7309,2,124932.0,8,7.0,0,2.0,4.0
2017000627750,4840,7320,5,140010.0,21,1.0,0,2.0,3.0
2017000627779,4841,7316,1,57081.0,34,4.0,0,9.0,4.0
2017000627891,4842,7315,2,103822.8,30,1.0,0,2.0,4.0
2017000627979,4843,7301,2,25848.0,14,5.0,0,2.0,4.0
2017000628138,4844,7301,2,96930.0,40,1.0,0,2.0,4.0
2017000628290,4845,7311,2,73451.4,21,7.0,0,2.0,4.0
2017000628358,4846,7303,2,88314.0,12,7.0,0,3.0,4.0
2017000628386,4847,7306,3,57081.0,30,1.0,0,9.0,2.0
2017000628722,4848,7305,1,427569.0,19,4.0,0,3.0,4.0
2017000628944,4849,7316,2,241248.0,21,1.0,0,3.0,4.0
2017000629061,4850,7314,3,56865.6,87,1.0,0,9.0,1.0
2017000629124,4851,7322,1,11847.0,11,4.0,0,9.0,4.0
2017000629132,4852,7301,2,66127.8,12,1.0,0,3.0,4.0
2017000629226,4853,7316,2,39849.0,16,5.0,0,6.0,4.0
2017000629229,4854,7310,2,133548.0,31,5.0,0,9.0,4.0
2017000629230,4855,7310,1,19709.1,10,6.0,0,6.0,4.0
2017000629295,4856,7305,2,64620.0,13,1.0,0,8.0,4.0
2017000629316,4857,7321,5,6462.0,30,3.0,0,3.0,2.0
2017000629396,4858,7308,1,21540.0,18,6.0,0,2.0,4.0
2017000629590,4859,7313,2,27786.6,12,1.0,0,2.0,4.0
2017000629999,4860,7304,3,29079.0,13,3.0,0,7.0,1.0
2017000630116,4861,7302,2,23694.0,2,3.0,0,1.0,4.0
2017000630313,4862,7312,3,49865.1,11,1.0,0,9.0,1.0
2017000630348,4863,7314,3,116962.2,20,1.0,0,2.0,4.0
2017000630516,4864,7313,3,68604.9,20,1.0,0,8.0,4.0
2017000630576,4865,7316,1,106623.0,26,4.0,0,7.0,4.0
