HHID,SPORDER,PUMA,AGEP,SCHG,COW,SEX,ESR,MIL,WKHP,RAC1P,HISP,isWorker,pop_race,NAICS2,WKW,OCCP,SCHL,isinlaborforce,SOCP,SOC2
47212,2,7310,29,0,1.0,1,1.0,4.0,40.0,1,1,1,White,48,1.0,9310.0,16.0,1,535020,53
47213,1,7306,66,0,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
47213,2,7306,56,0,,2,6.0,4.0,,1,1,0,White,0,,,17.0,0,0,0
47214,1,7306,58,0,1.0,2,3.0,2.0,20.0,1,1,0,White,23,6.0,5120.0,20.0,1,433031,43
47215,1,7312,56,0,2.0,1,6.0,4.0,,6,1,0,Asian,62,,3602.0,1.0,0,311122,31
47215,2,7312,57,0,,2,6.0,4.0,,6,1,0,Asian,0,,,1.0,0,0,0
47215,3,7312,27,0,1.0,1,1.0,4.0,40.0,6,1,1,Asian,45,1.0,4760.0,21.0,1,412031,41
47216,1,7316,38,0,3.0,2,1.0,4.0,40.0,1,1,1,White,92,3.0,3255.0,21.0,1,291141,29
47216,2,7316,35,0,2.0,1,1.0,4.0,40.0,9,2,1,Hispanic,71,1.0,7340.0,20.0,1,499071,49
47217,1,7305,41,0,1.0,1,1.0,4.0,45.0,1,1,1,White,51,1.0,1021.0,22.0,1,151252,15
47217,2,7305,37,0,1.0,2,6.0,4.0,,1,1,0,White,44,,4720.0,21.0,0,412010,41
47217,3,7305,9,6,,2,,,,1,1,0,White,0,,,6.0,0,0,0
47217,4,7305,5,2,,2,,,,1,1,0,White,0,,,1.0,0,0,0
47218,1,7307,74,0,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
47218,2,7307,62,0,2.0,1,6.0,2.0,,1,1,0,White,22,,7210.0,19.0,0,493031,49
47218,3,7307,27,15,1.0,2,1.0,4.0,16.0,1,1,1,White,62,3.0,3603.0,21.0,1,311131,31
47219,1,7318,68,0,7.0,1,1.0,2.0,48.0,1,1,1,White,81,1.0,7200.0,19.0,1,493023,49
47219,2,7318,72,0,,2,6.0,4.0,,9,2,0,Hispanic,0,,,16.0,0,0,0
47220,1,7322,73,0,2.0,1,1.0,4.0,40.0,1,1,1,White,71,1.0,10.0,21.0,1,1110XX,11
47220,2,7322,58,0,,1,6.0,4.0,,9,2,0,Hispanic,0,,,21.0,0,0,0
47221,1,7310,29,0,6.0,2,1.0,4.0,40.0,1,1,1,White,52,1.0,4810.0,21.0,1,413021,41
47222,1,7308,62,0,1.0,1,1.0,4.0,70.0,1,1,1,White,33,1.0,1430.0,21.0,1,172110,17
47222,2,7308,37,0,1.0,2,1.0,4.0,40.0,1,1,1,White,61,1.0,2830.0,22.0,1,273041,27
47223,1,7322,67,0,6.0,1,6.0,2.0,,9,2,0,Hispanic,71,,2755.0,19.0,0,272091,27
47223,2,7322,62,0,,1,6.0,4.0,,8,2,0,Hispanic,0,,,18.0,0,0,0
47224,1,7314,41,0,1.0,2,1.0,4.0,40.0,1,1,1,White,54,1.0,3424.0,20.0,1,292056,29
47224,2,7314,41,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
47225,1,7310,41,0,1.0,1,1.0,4.0,40.0,1,1,1,White,51,1.0,630.0,21.0,1,131070,13
47225,2,7310,35,0,1.0,2,1.0,4.0,50.0,1,1,1,White,52,1.0,630.0,21.0,1,131070,13
47225,3,7310,1,0,,1,,,,1,1,0,White,0,,,,0,0,0
47226,1,7316,33,0,6.0,1,1.0,4.0,40.0,1,1,1,White,71,1.0,2850.0,21.0,1,273043,27
47226,2,7316,34,0,1.0,2,1.0,4.0,40.0,1,1,1,White,32,1.0,440.0,21.0,1,1191XX,11
47227,1,7314,62,0,1.0,2,1.0,4.0,40.0,1,1,1,White,52,1.0,540.0,20.0,1,131030,13
47228,1,7314,90,0,5.0,1,6.0,3.0,,1,1,0,White,MIL,,1360.0,21.0,0,172051,17
47228,2,7314,89,0,,2,6.0,4.0,,1,1,0,White,0,,,14.0,0,0,0
47228,3,7314,65,0,1.0,2,6.0,4.0,,1,1,0,White,52,,860.0,20.0,0,132053,13
47229,1,7308,30,0,1.0,1,1.0,4.0,45.0,1,1,1,White,33,1.0,1320.0,21.0,1,172011,17
47229,2,7308,34,0,1.0,2,1.0,4.0,40.0,6,1,1,Asian,33,4.0,1430.0,21.0,1,172110,17
47230,1,7310,42,0,,2,6.0,4.0,,1,1,0,White,0,,,23.0,0,0,0
47230,2,7310,46,0,1.0,1,1.0,4.0,40.0,1,1,1,White,54,1.0,1021.0,21.0,1,151252,15
47230,3,7310,11,7,,1,,,,1,1,0,White,0,,,7.0,0,0,0
47230,4,7310,9,6,,1,,,,1,1,0,White,0,,,6.0,0,0,0
47230,5,7310,7,4,,1,,,,1,1,0,White,0,,,4.0,0,0,0
47230,6,7310,3,1,,2,,,,1,1,0,White,0,,,1.0,0,0,0
47230,7,7310,0,0,,2,,,,1,1,0,White,0,,,,0,0,0
47231,1,7311,61,0,7.0,1,6.0,4.0,,1,1,0,White,48,,9141.0,16.0,0,533053,53
47232,1,7322,71,0,1.0,2,1.0,4.0,25.0,1,1,1,White,54,1.0,1007.0,19.0,1,151212,15
47232,2,7322,77,0,,1,6.0,2.0,,1,1,0,White,0,,,21.0,0,0,0
47233,1,7316,49,0,2.0,2,1.0,4.0,40.0,1,1,1,White,62,1.0,1065.0,21.0,1,15124X,15
47234,1,7321,41,0,1.0,1,1.0,4.0,40.0,9,2,1,Hispanic,54,1.0,2145.0,21.0,1,232011,23
47234,2,7321,37,0,5.0,2,1.0,4.0,40.0,9,2,1,Hispanic,62,1.0,350.0,16.0,1,119111,11
47234,3,7321,13,11,,1,,,,9,2,0,Hispanic,0,,,11.0,0,0,0
47234,4,7321,10,7,,1,,,,9,2,0,Hispanic,0,,,7.0,0,0,0
47234,5,7321,8,5,,1,,,,9,2,0,Hispanic,0,,,5.0,0,0,0
47234,6,7321,4,1,,2,,,,9,2,0,Hispanic,0,,,1.0,0,0,0
47235,1,7309,42,0,2.0,1,1.0,4.0,80.0,1,1,1,White,62,4.0,3090.0,24.0,1,291210,29
47235,2,7309,42,0,2.0,2,1.0,4.0,30.0,1,1,1,White,62,1.0,3090.0,24.0,1,291210,29
47235,3,7309,11,7,,1,,,,1,1,0,White,0,,,7.0,0,0,0
47235,4,7309,8,4,,1,,,,1,1,0,White,0,,,4.0,0,0,0
47236,1,7310,77,0,2.0,2,6.0,4.0,10.0,1,1,0,White,61,6.0,2545.0,19.0,0,259040,25
47237,1,7316,32,0,1.0,2,1.0,4.0,40.0,1,1,1,White,56,1.0,630.0,21.0,1,131070,13
47237,2,7316,33,0,1.0,1,1.0,4.0,40.0,1,1,1,White,62,1.0,2014.0,22.0,1,211029,21
47238,1,7322,68,0,,2,6.0,4.0,,8,2,0,Hispanic,0,,,15.0,0,0,0
47238,2,7322,73,0,,1,6.0,4.0,,8,2,0,Hispanic,0,,,15.0,0,0,0
47238,3,7322,39,0,1.0,2,2.0,4.0,40.0,8,2,1,Hispanic,48,1.0,4220.0,20.0,1,37201X,37
47238,4,7322,12,9,,1,,,,8,2,0,Hispanic,0,,,10.0,0,0,0
47238,5,7322,39,0,1.0,1,1.0,4.0,40.0,8,2,1,Hispanic,23,1.0,6240.0,15.0,1,472040,47
47239,1,7319,59,0,1.0,1,1.0,4.0,40.0,8,2,1,Hispanic,53,1.0,8610.0,23.0,1,518021,51
47239,2,7319,24,15,1.0,1,3.0,4.0,40.0,8,2,0,Hispanic,44,6.0,9645.0,19.0,1,537065,53
47239,3,7319,22,0,9.0,2,3.0,4.0,,8,2,0,Hispanic,99,,9920.0,19.0,1,999920,99
47240,1,7301,57,0,1.0,1,1.0,2.0,40.0,1,1,1,White,54,1.0,7430.0,19.0,1,499060,49
47240,2,7301,54,0,1.0,2,1.0,4.0,24.0,9,2,1,Hispanic,62,1.0,3310.0,20.0,1,291292,29
47241,1,7314,79,0,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
47242,1,7310,29,0,1.0,2,1.0,4.0,60.0,1,1,1,White,54,1.0,51.0,21.0,1,112021,11
47242,2,7310,34,0,1.0,1,1.0,4.0,40.0,1,1,1,White,81,1.0,7240.0,19.0,1,493050,49
47243,1,7308,65,0,,1,6.0,2.0,,1,1,0,White,0,,,21.0,0,0,0
47243,2,7308,65,0,,2,6.0,4.0,,1,1,0,White,0,,,22.0,0,0,0
47244,1,7317,52,0,1.0,1,1.0,4.0,35.0,6,1,1,Asian,56,5.0,8990.0,20.0,1,5191XX,51
47244,2,7317,53,0,1.0,2,1.0,4.0,40.0,6,1,1,Asian,33,1.0,7720.0,1.0,1,512020,51
47244,3,7317,27,15,4.0,1,1.0,4.0,13.0,6,1,1,Asian,92,1.0,3601.0,19.0,1,311121,31
47244,4,7317,25,0,1.0,1,1.0,4.0,40.0,6,1,1,Asian,54,1.0,1065.0,21.0,1,15124X,15
47245,1,7304,79,0,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
47245,2,7304,79,16,,1,6.0,4.0,,1,1,0,White,0,,,24.0,0,0,0
47246,1,7322,30,0,9.0,2,3.0,4.0,,2,1,0,Black,99,,9920.0,18.0,1,999920,99
47247,1,7303,49,0,1.0,1,1.0,4.0,40.0,8,2,1,Hispanic,44,1.0,9610.0,1.0,1,537061,53
47247,2,7303,41,0,1.0,2,1.0,4.0,32.0,8,2,1,Hispanic,44,1.0,4720.0,16.0,1,412010,41
47247,3,7303,26,0,1.0,1,1.0,4.0,40.0,8,2,1,Hispanic,54,1.0,705.0,21.0,1,131082,13
47247,4,7303,3,0,,1,,,,8,2,0,Hispanic,0,,,1.0,0,0,0
47247,5,7303,1,0,,1,,,,8,2,0,Hispanic,0,,,,0,0,0
47247,6,7303,26,0,2.0,2,1.0,4.0,40.0,8,2,1,Hispanic,62,1.0,3602.0,16.0,1,311122,31
47248,1,7309,53,0,1.0,2,1.0,4.0,40.0,9,2,1,Hispanic,54,1.0,5740.0,16.0,1,436014,43
47248,2,7309,16,12,,1,6.0,,,9,2,0,Hispanic,0,,,13.0,0,0,0
47248,3,7309,14,10,,1,,,,9,2,0,Hispanic,0,,,11.0,0,0,0
47249,1,7314,52,0,1.0,1,1.0,4.0,50.0,1,2,1,Hispanic,42,1.0,735.0,21.0,1,131161,13
47249,2,7314,41,0,6.0,2,1.0,4.0,60.0,9,2,1,Hispanic,44,1.0,10.0,21.0,1,1110XX,11
47249,3,7314,7,4,,2,,,,9,2,0,Hispanic,0,,,4.0,0,0,0
47250,1,7320,55,0,6.0,2,1.0,4.0,20.0,9,2,1,Hispanic,81,4.0,4510.0,14.0,1,395012,39
47250,2,7320,55,0,4.0,1,1.0,4.0,40.0,9,19,1,Hispanic,61,2.0,1050.0,14.0,1,151230,15
47251,1,7319,57,0,1.0,2,1.0,4.0,40.0,9,24,1,Hispanic,52,1.0,960.0,16.0,1,1320XX,13
47251,2,7319,41,0,,2,6.0,4.0,,9,24,0,Hispanic,0,,,18.0,0,0,0
47251,3,7319,37,16,1.0,1,1.0,4.0,40.0,9,24,1,Hispanic,23,5.0,6260.0,22.0,1,472061,47
47251,4,7319,77,0,,2,6.0,4.0,,9,1,0,Two or More,0,,,16.0,0,0,0
47251,5,7319,17,14,9.0,2,3.0,4.0,,9,24,0,Hispanic,99,,9920.0,14.0,1,999920,99
47251,6,7319,13,10,,1,,,,9,24,0,Hispanic,0,,,10.0,0,0,0
47251,7,7319,29,0,2.0,2,1.0,4.0,40.0,8,2,1,Hispanic,62,1.0,5740.0,20.0,1,436014,43
47252,1,7301,79,0,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
47252,2,7301,79,0,1.0,1,6.0,4.0,,1,1,0,White,42,,9130.0,18.0,0,533030,53
47253,1,7310,37,0,1.0,2,2.0,4.0,40.0,1,1,1,White,42,1.0,51.0,21.0,1,112021,11
47253,2,7310,43,0,1.0,1,1.0,4.0,60.0,1,1,1,White,54,1.0,2100.0,23.0,1,2310XX,23
47253,3,7310,2,0,,2,,,,1,1,0,White,0,,,,0,0,0
47253,4,7310,0,0,,1,,,,1,1,0,White,0,,,,0,0,0
47254,1,7315,71,0,,2,6.0,4.0,,6,1,0,Asian,0,,,22.0,0,0,0
47254,2,7315,78,0,,1,6.0,4.0,,6,1,0,Asian,0,,,22.0,0,0,0
47255,1,7308,94,0,,2,6.0,4.0,,1,1,0,White,0,,,15.0,0,0,0
47256,1,7311,64,0,1.0,2,1.0,4.0,40.0,1,1,1,White,33,1.0,845.0,21.0,1,132051,13
47257,1,7320,73,15,,1,6.0,4.0,,1,2,0,Hispanic,0,,,19.0,0,0,0
47257,2,7320,67,15,1.0,2,6.0,4.0,,1,2,0,Hispanic,56,,4540.0,19.0,0,397010,39
47258,1,7309,54,0,1.0,1,1.0,2.0,40.0,1,1,1,White,54,1.0,10.0,21.0,1,1110XX,11
47258,2,7309,53,0,1.0,2,1.0,4.0,20.0,9,1,1,Two or More,44,3.0,4760.0,21.0,1,412031,41
47258,3,7309,19,15,,2,6.0,4.0,,9,1,0,Two or More,0,,,18.0,0,0,0
47259,1,7306,76,0,,1,6.0,4.0,,1,1,0,White,0,,,14.0,0,0,0
47259,2,7306,60,0,,2,6.0,4.0,,6,1,0,Asian,0,,,21.0,0,0,0
47260,1,7311,35,0,1.0,2,1.0,4.0,40.0,6,1,1,Asian,54,6.0,1021.0,21.0,1,151252,15
47260,2,7311,35,0,1.0,1,1.0,4.0,40.0,6,1,1,Asian,33,1.0,1021.0,21.0,1,151252,15
47260,3,7311,8,4,,2,,,,6,1,0,Asian,0,,,5.0,0,0,0
47261,1,7312,88,0,,2,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
47262,1,7306,74,0,1.0,1,6.0,4.0,,1,1,0,White,23,,440.0,21.0,0,1191XX,11
47262,2,7306,68,0,,2,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
47263,1,7309,41,0,1.0,1,1.0,4.0,40.0,6,1,1,Asian,54,1.0,1760.0,21.0,1,192099,19
47263,2,7309,38,0,5.0,2,1.0,4.0,60.0,6,1,1,Asian,62,1.0,3255.0,21.0,1,291141,29
47264,1,7302,71,0,6.0,1,6.0,4.0,,8,1,0,White,62,,3630.0,21.0,0,319011,31
47264,2,7302,76,0,,2,6.0,4.0,,8,1,0,White,0,,,24.0,0,0,0
47265,1,7322,84,0,,2,6.0,4.0,,9,1,0,Two or More,0,,,16.0,0,0,0
47265,2,7322,62,0,,1,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
47265,3,7322,56,0,,2,6.0,4.0,,1,1,0,White,0,,,15.0,0,0,0
47265,4,7322,57,0,2.0,2,6.0,4.0,,1,1,0,White,62,,2014.0,20.0,0,211029,21
47266,1,7313,56,0,1.0,2,1.0,4.0,50.0,1,1,1,White,23,1.0,440.0,21.0,1,1191XX,11
47266,2,7313,61,0,1.0,1,1.0,2.0,50.0,1,1,1,White,52,1.0,4820.0,18.0,1,413031,41
47266,3,7313,19,15,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
47267,1,7303,62,0,1.0,2,6.0,4.0,,9,2,0,Hispanic,23,,6260.0,9.0,0,472061,47
47267,2,7303,69,0,,1,6.0,4.0,,9,2,0,Hispanic,0,,,6.0,0,0,0
47267,3,7303,31,0,1.0,1,1.0,4.0,40.0,9,2,1,Hispanic,49,1.0,9130.0,16.0,1,533030,53
47268,1,7321,59,0,,2,6.0,4.0,,8,2,0,Hispanic,0,,,11.0,0,0,0
47269,1,7313,45,0,2.0,2,1.0,4.0,40.0,1,1,1,White,81,1.0,420.0,21.0,1,119151,11
47269,2,7313,43,0,1.0,2,1.0,4.0,60.0,1,1,1,White,62,1.0,350.0,22.0,1,119111,11
47269,3,7313,13,9,,1,,,,1,1,0,White,0,,,9.0,0,0,0
47269,4,7313,13,10,,2,,,,1,1,0,White,0,,,10.0,0,0,0
47269,5,7313,9,5,,2,,,,1,1,0,White,0,,,6.0,0,0,0
47270,1,7307,66,0,1.0,2,1.0,4.0,40.0,1,1,1,White,54,1.0,800.0,20.0,1,132011,13
47270,2,7307,44,0,1.0,1,1.0,4.0,40.0,1,1,1,White,31,1.0,4040.0,16.0,1,353011,35
47271,1,7311,82,0,,1,6.0,4.0,,6,1,0,Asian,0,,,24.0,0,0,0
47271,2,7311,68,0,1.0,2,6.0,4.0,,6,1,0,Asian,62,,1108.0,21.0,0,151299,15
47272,1,7306,62,0,2.0,2,1.0,4.0,45.0,8,2,1,Hispanic,81,1.0,2050.0,20.0,1,212021,21
47272,2,7306,31,15,1.0,1,6.0,4.0,,1,2,0,Hispanic,33,,8540.0,20.0,0,517042,51
47272,3,7306,28,15,1.0,2,1.0,4.0,26.0,1,1,1,White,722,1.0,4110.0,20.0,1,353031,35
47273,1,7319,54,0,2.0,1,1.0,4.0,40.0,3,2,1,Hispanic,61,1.0,102.0,18.0,1,113013,11
47273,2,7319,54,0,,2,6.0,4.0,,3,2,0,Hispanic,0,,,16.0,0,0,0
47273,3,7319,31,0,5.0,2,1.0,4.0,40.0,3,2,1,Hispanic,62,1.0,3255.0,21.0,1,291141,29
47273,4,7319,22,0,1.0,2,1.0,4.0,25.0,3,2,1,Hispanic,53,6.0,5740.0,19.0,1,436014,43
47273,5,7319,3,1,,2,,,,3,2,0,Hispanic,0,,,1.0,0,0,0
47273,6,7319,0,0,,2,,,,3,2,0,Hispanic,0,,,,0,0,0
47273,7,7319,30,16,5.0,1,6.0,3.0,24.0,3,2,0,Hispanic,MIL,6.0,6305.0,22.0,0,472070,47
47274,1,7312,53,0,7.0,2,1.0,4.0,24.0,1,2,1,Hispanic,62,5.0,3645.0,16.0,1,319092,31
47274,2,7312,45,0,7.0,1,1.0,2.0,50.0,1,1,1,White,33,1.0,10.0,16.0,1,1110XX,11
47274,3,7312,19,0,1.0,1,1.0,4.0,24.0,9,2,1,Hispanic,44,5.0,9620.0,16.0,1,537062,53
47275,1,7316,76,0,3.0,1,3.0,4.0,10.0,1,1,0,White,61,4.0,2205.0,24.0,1,251000,25
47275,2,7316,76,0,6.0,2,1.0,4.0,10.0,1,1,1,White,62,1.0,1825.0,24.0,1,19303X,19
47276,1,7301,83,0,,1,6.0,4.0,,1,1,0,White,0,,,20.0,0,0,0
47276,2,7301,80,0,,2,6.0,4.0,,1,1,0,White,0,,,22.0,0,0,0
47277,1,7313,45,0,1.0,2,6.0,4.0,10.0,9,1,0,Two or More,71,6.0,4760.0,21.0,0,412031,41
47277,2,7313,43,0,7.0,1,1.0,4.0,50.0,1,1,1,White,54,1.0,2100.0,23.0,1,2310XX,23
47277,3,7313,12,9,,2,,,,9,1,0,Two or More,0,,,9.0,0,0,0
47277,4,7313,10,7,,1,,,,9,1,0,Two or More,0,,,7.0,0,0,0
47278,1,7312,53,0,1.0,1,1.0,2.0,40.0,1,1,1,White,54,1.0,705.0,21.0,1,131082,13
47278,2,7312,49,0,2.0,2,1.0,4.0,50.0,1,1,1,White,61,1.0,230.0,21.0,1,119030,11
47278,3,7312,17,14,1.0,2,1.0,4.0,20.0,1,1,1,White,45,6.0,4760.0,14.0,1,412031,41
47279,1,7307,29,0,,2,6.0,4.0,,3,2,0,Hispanic,0,,,16.0,0,0,0
47279,2,7307,43,0,1.0,1,1.0,4.0,40.0,1,1,1,White,23,1.0,6200.0,14.0,1,471011,47
47279,3,7307,6,3,,2,,,,3,2,0,Hispanic,0,,,3.0,0,0,0
47279,4,7307,1,0,,2,,,,3,2,0,Hispanic,0,,,,0,0,0
47280,1,7314,47,0,3.0,2,1.0,4.0,40.0,1,1,1,White,61,1.0,230.0,20.0,1,119030,11
47280,2,7314,51,0,3.0,1,1.0,4.0,70.0,1,1,1,White,61,1.0,230.0,19.0,1,119030,11
47281,1,7301,74,0,,2,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
47282,1,7310,80,0,,1,6.0,2.0,,1,1,0,White,0,,,23.0,0,0,0
47282,2,7310,81,0,,2,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
47283,1,7301,66,0,1.0,1,6.0,4.0,,6,1,0,Asian,45,,9130.0,20.0,0,533030,53
47283,2,7301,72,0,3.0,2,6.0,4.0,,1,1,0,White,92,,5220.0,19.0,0,434031,43
47283,3,7301,39,0,3.0,1,1.0,4.0,45.0,9,1,1,Two or More,92,1.0,3402.0,16.0,1,292043,29
47283,4,7301,14,12,,2,,,,9,2,0,Hispanic,0,,,12.0,0,0,0
47283,5,7301,10,6,,1,,,,9,1,0,Two or More,0,,,6.0,0,0,0
47283,6,7301,6,2,,1,,,,9,1,0,Two or More,0,,,1.0,0,0,0
47283,7,7301,39,0,1.0,2,6.0,4.0,,1,2,0,Hispanic,56,,4940.0,21.0,0,419041,41
47284,1,7318,57,0,2.0,2,1.0,4.0,40.0,6,1,1,Asian,33,1.0,7750.0,16.0,1,5120XX,51
47284,2,7318,61,0,1.0,1,1.0,2.0,45.0,6,1,1,Asian,33,1.0,1555.0,18.0,1,17302X,17
47284,3,7318,16,12,,2,6.0,,,6,1,0,Asian,0,,,13.0,0,0,0
47285,1,7308,46,0,1.0,2,6.0,4.0,,1,1,0,White,62,,3640.0,19.0,0,319091,31
47285,2,7308,13,10,,2,,,,1,1,0,White,0,,,10.0,0,0,0
47285,3,7308,11,8,,2,,,,1,1,0,White,0,,,8.0,0,0,0
47285,4,7308,11,8,,1,,,,1,1,0,White,0,,,8.0,0,0,0
47286,1,7322,83,0,,1,6.0,2.0,,9,2,0,Hispanic,0,,,20.0,0,0,0
47286,2,7322,59,0,3.0,1,1.0,4.0,50.0,9,2,1,Hispanic,61,3.0,9121.0,16.0,1,533051,53
47287,1,7312,94,0,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
47288,1,7313,64,0,,2,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
47289,1,7312,67,0,1.0,1,1.0,4.0,40.0,6,1,1,Asian,54,1.0,1760.0,24.0,1,192099,19
47290,1,7312,32,0,1.0,2,6.0,4.0,,6,1,0,Asian,62,,1970.0,22.0,0,1940YY,19
47290,2,7312,34,0,1.0,1,1.0,4.0,40.0,1,1,1,White,54,1.0,1610.0,24.0,1,191020,19
47290,3,7312,4,1,,1,,,,9,1,0,Two or More,0,,,2.0,0,0,0
47290,4,7312,2,0,,2,,,,9,1,0,Two or More,0,,,,0,0,0
47291,1,7313,63,0,1.0,1,6.0,4.0,,7,2,0,Hispanic,23,,220.0,16.0,0,119021,11
47292,1,7316,48,0,3.0,2,1.0,4.0,40.0,8,2,1,Hispanic,62,1.0,5860.0,21.0,1,439061,43
47292,2,7316,12,8,,1,,,,8,2,0,Hispanic,0,,,9.0,0,0,0
47293,1,7307,40,0,1.0,2,1.0,4.0,24.0,1,1,1,White,23,1.0,5740.0,21.0,1,436014,43
47293,2,7307,41,0,1.0,1,1.0,2.0,40.0,1,1,1,White,33,1.0,2850.0,19.0,1,273043,27
47293,3,7307,9,6,,1,,,,1,1,0,White,0,,,6.0,0,0,0
47293,4,7307,7,3,,2,,,,1,1,0,White,0,,,3.0,0,0,0
47294,1,7314,60,0,3.0,1,1.0,4.0,40.0,1,1,1,White,61,1.0,4220.0,16.0,1,37201X,37
47294,2,7314,80,0,,2,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
47295,1,7321,49,0,1.0,1,1.0,4.0,40.0,1,2,1,Hispanic,722,1.0,4020.0,10.0,1,352010,35
47295,2,7321,48,0,1.0,2,1.0,4.0,35.0,1,2,1,Hispanic,56,1.0,4230.0,10.0,1,372012,37
47295,3,7321,30,0,1.0,2,1.0,4.0,35.0,1,2,1,Hispanic,56,1.0,4230.0,19.0,1,372012,37
47295,4,7321,19,0,1.0,1,1.0,4.0,35.0,1,2,1,Hispanic,56,1.0,4230.0,16.0,1,372012,37
47296,1,7310,53,0,7.0,2,1.0,4.0,25.0,1,1,1,White,54,1.0,800.0,21.0,1,132011,13
47296,2,7310,56,0,1.0,1,1.0,2.0,40.0,1,1,1,White,53,1.0,9030.0,21.0,1,532010,53
47296,3,7310,18,15,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
47297,1,7321,36,0,3.0,2,1.0,4.0,35.0,1,1,1,White,61,1.0,3230.0,21.0,1,291127,29
47297,2,7321,38,0,4.0,1,1.0,4.0,60.0,1,1,1,White,61,1.0,2205.0,21.0,1,251000,25
47297,3,7321,4,0,,1,,,,1,1,0,White,0,,,2.0,0,0,0
47298,1,7314,56,0,3.0,2,1.0,4.0,40.0,2,1,1,Black,62,1.0,2016.0,21.0,1,211093,21
47299,1,7301,32,0,1.0,2,1.0,4.0,40.0,1,1,1,White,721,2.0,9645.0,18.0,1,537065,53
47299,2,7301,37,0,1.0,1,1.0,4.0,8.0,9,1,1,Two or More,54,5.0,1006.0,18.0,1,151211,15
47299,3,7301,13,9,,1,,,,1,1,0,White,0,,,9.0,0,0,0
47299,4,7301,0,0,,2,,,,8,1,0,White,0,,,,0,0,0
47300,1,7315,78,0,,1,6.0,2.0,,1,1,0,White,0,,,21.0,0,0,0
47301,1,7309,27,15,1.0,1,1.0,2.0,16.0,1,1,1,White,44,1.0,9620.0,20.0,1,537062,53
47301,2,7309,26,0,6.0,2,1.0,4.0,60.0,1,1,1,White,11,1.0,2722.0,16.0,1,272022,27
47302,1,7321,85,0,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
47303,1,7312,33,0,1.0,1,1.0,4.0,40.0,6,1,1,Asian,44,1.0,1460.0,22.0,1,172141,17
47303,2,7312,34,16,2.0,2,1.0,4.0,40.0,6,1,1,Asian,62,1.0,1021.0,21.0,1,151252,15
47303,3,7312,2,0,,2,,,,6,1,0,Asian,0,,,,0,0,0
47304,1,7315,61,0,,1,6.0,4.0,,1,1,0,White,0,,,18.0,0,0,0
47304,2,7315,30,0,1.0,1,1.0,4.0,32.0,1,1,1,White,44,1.0,9645.0,20.0,1,537065,53
47304,3,7315,57,0,1.0,2,3.0,4.0,,1,1,0,White,62,,4500.0,16.0,1,395011,39
47304,4,7315,53,0,1.0,2,1.0,4.0,40.0,1,1,1,White,44,1.0,5510.0,16.0,1,435021,43
47305,1,7318,94,0,,2,6.0,4.0,,6,1,0,Asian,0,,,16.0,0,0,0
47306,1,7316,25,0,1.0,1,1.0,4.0,40.0,3,2,1,Hispanic,62,1.0,4030.0,19.0,1,352021,35
47307,1,7306,31,0,1.0,2,1.0,4.0,40.0,2,1,1,Black,54,1.0,1021.0,22.0,1,151252,15
47307,2,7306,33,0,1.0,1,1.0,4.0,40.0,8,4,1,Hispanic,33,1.0,1021.0,21.0,1,151252,15
47308,1,7302,65,0,1.0,2,6.0,4.0,40.0,1,1,0,White,54,5.0,5740.0,19.0,0,436014,43
47308,2,7302,69,0,6.0,1,6.0,4.0,30.0,1,1,0,White,56,5.0,4251.0,18.0,0,373011,37
47309,1,7305,29,0,2.0,1,1.0,4.0,40.0,2,1,1,Black,48,1.0,5400.0,21.0,1,434171,43
47309,2,7305,32,0,1.0,1,1.0,4.0,40.0,2,1,1,Black,56,1.0,7130.0,20.0,1,492098,49
47310,1,7316,74,0,5.0,1,1.0,2.0,48.0,1,1,1,White,49,1.0,5550.0,22.0,1,435052,43
47310,2,7316,67,0,,2,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
47310,3,7316,42,0,,1,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
47311,1,7303,38,0,7.0,1,1.0,2.0,40.0,9,1,1,Two or More,51,1.0,440.0,20.0,1,1191XX,11
47312,1,7301,24,0,1.0,1,1.0,4.0,45.0,1,1,1,White,23,1.0,220.0,21.0,1,119021,11
47312,2,7301,23,15,1.0,2,6.0,4.0,,1,1,0,White,62,,2006.0,16.0,0,211019,21
