HHID,SPORDER,PUMA,AGEP,SCHG,COW,SEX,ESR,MIL,WKHP,RAC1P,HISP,isWorker,pop_race,NAICS2,WKW,OCCP,SCHL,isinlaborforce,SOCP,SOC2
1380,1,7302,33,0,,2,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
1381,1,7308,41,0,1.0,1,1.0,4.0,60.0,1,1,1,White,721,1.0,136.0,19.0,1,113121,11
1382,1,7317,18,15,1.0,2,6.0,4.0,16.0,1,1,0,White,722,6.0,4720.0,18.0,0,412010,41
1383,1,7316,77,0,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
1384,1,7319,44,0,,1,6.0,4.0,,1,2,0,Hispanic,0,,,1.0,0,0,0
1385,1,7322,21,0,,1,6.0,4.0,,2,1,0,Black,0,,,14.0,0,0,0
1386,1,7310,29,0,5.0,1,4.0,1.0,80.0,2,1,1,Black,MIL,1.0,700.0,18.0,0,131081,13
1387,1,7314,62,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
1388,1,7301,23,0,5.0,1,4.0,1.0,40.0,1,1,1,White,MIL,1.0,1108.0,19.0,0,151299,15
1389,1,7308,76,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
1390,1,7316,23,0,5.0,2,6.0,2.0,65.0,8,8,0,Hispanic,MIL,1.0,9830.0,16.0,0,559830,55
1391,1,7313,35,15,1.0,2,6.0,2.0,20.0,1,2,0,Hispanic,56,3.0,735.0,19.0,0,131161,13
1392,1,7317,52,0,5.0,1,6.0,4.0,38.0,1,1,0,White,92,1.0,5860.0,9.0,0,439061,43
1393,1,7317,18,15,1.0,2,6.0,4.0,,1,1,0,White,62,,4600.0,19.0,0,399011,39
1394,1,7301,21,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9825.0,19.0,0,553010,55
1395,1,7313,52,0,,2,6.0,4.0,,1,1,0,White,0,,,14.0,0,0,0
1396,1,7319,26,0,1.0,1,6.0,4.0,,1,2,0,Hispanic,44,,4760.0,7.0,0,412031,41
1397,1,7310,20,15,1.0,1,6.0,4.0,40.0,6,1,0,Asian,45,6.0,4760.0,19.0,0,412031,41
1398,1,7315,18,15,,2,6.0,4.0,,1,2,0,Hispanic,0,,,18.0,0,0,0
1399,1,7310,24,0,5.0,1,4.0,1.0,65.0,1,1,1,White,MIL,1.0,9830.0,16.0,0,559830,55
1400,1,7315,19,15,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
1401,1,7302,18,13,,1,6.0,4.0,,1,2,0,Hispanic,0,,,13.0,0,0,0
1402,1,7312,21,0,5.0,1,4.0,1.0,50.0,2,1,1,Black,MIL,1.0,7040.0,19.0,0,492092,49
1403,1,7306,24,0,,1,6.0,4.0,,1,1,0,White,0,,,17.0,0,0,0
1404,1,7310,26,0,5.0,1,4.0,1.0,80.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
1405,1,7302,69,0,,2,6.0,4.0,,1,1,0,White,0,,,1.0,0,0,0
1406,1,7301,21,0,5.0,1,4.0,1.0,50.0,8,2,1,Hispanic,MIL,1.0,7210.0,16.0,0,493031,49
1407,1,7320,70,0,,1,6.0,2.0,,1,1,0,White,0,,,16.0,0,0,0
1408,1,7316,56,0,1.0,1,6.0,4.0,,1,1,0,White,62,,4220.0,19.0,0,37201X,37
1409,1,7316,20,0,5.0,2,4.0,1.0,40.0,2,1,1,Black,MIL,1.0,9825.0,16.0,0,553010,55
1410,1,7310,19,0,5.0,2,4.0,1.0,65.0,1,1,1,White,MIL,1.0,9310.0,18.0,0,535020,53
1411,1,7316,24,0,5.0,1,4.0,1.0,70.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
1412,1,7316,70,0,,1,6.0,2.0,,1,1,0,White,0,,,16.0,0,0,0
1413,1,7306,90,0,,2,6.0,4.0,,1,1,0,White,0,,,20.0,0,0,0
1414,1,7305,61,0,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
1415,1,7315,19,15,1.0,1,6.0,4.0,20.0,1,1,0,White,23,5.0,6260.0,18.0,0,472061,47
1416,1,7322,61,0,,2,6.0,4.0,,1,1,0,White,0,,,10.0,0,0,0
1417,1,7301,20,0,5.0,1,4.0,1.0,55.0,1,1,1,White,MIL,1.0,3870.0,16.0,0,333050,33
1418,1,7306,94,0,,2,6.0,4.0,,2,1,0,Black,0,,,7.0,0,0,0
1419,1,7303,56,0,1.0,1,6.0,4.0,,1,1,0,White,62,,4220.0,19.0,0,37201X,37
1420,1,7316,22,0,5.0,2,4.0,1.0,40.0,2,1,1,Black,MIL,1.0,1555.0,16.0,0,17302X,17
1421,1,7322,40,0,,1,6.0,4.0,,1,1,0,White,0,,,22.0,0,0,0
1422,1,7317,65,0,,2,6.0,4.0,,9,1,0,Two or More,0,,,23.0,0,0,0
1423,1,7309,90,0,,2,6.0,4.0,,1,1,0,White,0,,,20.0,0,0,0
1424,1,7312,25,0,5.0,1,4.0,1.0,76.0,6,1,1,Asian,MIL,1.0,4020.0,18.0,0,352010,35
1425,1,7301,26,0,5.0,1,4.0,1.0,45.0,1,2,1,Hispanic,MIL,1.0,6765.0,18.0,0,4740XX,47
1426,1,7301,22,0,5.0,1,4.0,1.0,60.0,8,1,1,White,MIL,1.0,9825.0,20.0,0,553010,55
1427,1,7317,40,0,,1,6.0,2.0,,1,1,0,White,0,,,22.0,0,0,0
1428,1,7310,21,15,1.0,2,6.0,4.0,6.0,9,1,0,Two or More,722,6.0,4150.0,16.0,0,359031,35
1429,1,7321,36,0,5.0,1,4.0,1.0,80.0,1,1,1,White,MIL,1.0,9310.0,21.0,0,535020,53
1430,1,7301,22,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,5040.0,18.0,0,432099,43
1431,1,7310,19,0,5.0,1,4.0,1.0,99.0,1,1,1,White,MIL,6.0,9825.0,16.0,0,553010,55
1432,1,7322,40,0,,1,6.0,4.0,,1,1,0,White,0,,,22.0,0,0,0
1433,1,7310,56,0,,1,6.0,2.0,,1,1,0,White,0,,,19.0,0,0,0
1434,1,7301,21,0,5.0,1,4.0,1.0,50.0,2,1,1,Black,MIL,1.0,7040.0,19.0,0,492092,49
1435,1,7322,36,0,1.0,1,6.0,4.0,,2,1,0,Black,54,,2910.0,14.0,0,274021,27
1436,1,7321,19,0,5.0,1,4.0,1.0,96.0,2,1,1,Black,MIL,1.0,9830.0,16.0,0,559830,55
1437,1,7321,24,0,5.0,1,4.0,1.0,75.0,1,1,1,White,MIL,1.0,9825.0,21.0,0,553010,55
1438,1,7308,78,0,,1,6.0,2.0,,1,1,0,White,0,,,19.0,0,0,0
1439,1,7305,18,15,1.0,1,1.0,4.0,15.0,1,1,1,White,722,1.0,4220.0,19.0,1,37201X,37
1440,1,7301,21,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9130.0,20.0,0,533030,53
1441,1,7309,73,0,,2,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
1442,1,7316,25,0,5.0,1,4.0,1.0,79.0,8,2,1,Hispanic,MIL,1.0,7040.0,19.0,0,492092,49
1443,1,7303,36,0,,2,6.0,4.0,,1,1,0,White,0,,,18.0,0,0,0
1444,1,7315,21,15,5.0,2,1.0,4.0,20.0,9,1,1,Two or More,61,1.0,2205.0,19.0,1,251000,25
1445,1,7317,70,0,,1,6.0,2.0,,1,1,0,White,0,,,16.0,0,0,0
1446,1,7304,20,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
1447,1,7322,40,0,,1,6.0,4.0,,1,1,0,White,0,,,17.0,0,0,0
1448,1,7322,20,14,1.0,1,6.0,4.0,40.0,2,1,0,Black,722,4.0,4020.0,14.0,0,352010,35
1449,1,7308,94,0,,2,6.0,4.0,,2,1,0,Black,0,,,7.0,0,0,0
1450,1,7315,19,15,1.0,2,1.0,4.0,10.0,9,2,1,Hispanic,61,4.0,4720.0,18.0,1,412010,41
1451,1,7303,85,0,,1,6.0,3.0,,1,1,0,White,0,,,18.0,0,0,0
1452,1,7301,19,0,5.0,1,4.0,1.0,50.0,1,2,1,Hispanic,MIL,1.0,6355.0,16.0,0,472111,47
1453,1,7315,24,0,,1,6.0,4.0,,1,1,0,White,0,,,17.0,0,0,0
1454,1,7321,21,0,5.0,1,4.0,1.0,85.0,8,2,1,Hispanic,MIL,1.0,9830.0,19.0,0,559830,55
1455,1,7316,28,0,5.0,1,4.0,1.0,99.0,1,1,1,White,MIL,1.0,1555.0,19.0,0,17302X,17
1456,1,7322,47,0,,1,6.0,4.0,,2,1,0,Black,0,,,16.0,0,0,0
1457,1,7311,17,13,,1,6.0,4.0,,1,1,0,White,0,,,13.0,0,0,0
1458,1,7301,19,0,5.0,2,4.0,1.0,50.0,9,1,1,Two or More,MIL,1.0,5040.0,19.0,0,432099,43
1459,1,7301,21,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,7020.0,16.0,0,492020,49
1460,1,7317,18,15,1.0,2,6.0,4.0,16.0,1,2,0,Hispanic,722,6.0,4720.0,18.0,0,412010,41
1461,1,7310,20,0,5.0,1,4.0,1.0,40.0,2,1,1,Black,MIL,1.0,1555.0,19.0,0,17302X,17
1462,1,7319,15,12,,1,,,,2,1,0,Black,0,,,12.0,0,0,0
1463,1,7301,20,0,5.0,1,4.0,1.0,45.0,1,1,1,White,MIL,1.0,3645.0,19.0,0,319092,31
1464,1,7320,32,0,,2,6.0,4.0,,6,1,0,Asian,0,,,1.0,0,0,0
1465,1,7312,82,0,,1,6.0,2.0,,1,1,0,White,0,,,19.0,0,0,0
1466,1,7315,19,15,1.0,2,6.0,4.0,40.0,1,1,0,White,54,5.0,5740.0,19.0,0,436014,43
1467,1,7301,20,0,5.0,1,4.0,1.0,50.0,1,2,1,Hispanic,MIL,1.0,5040.0,16.0,0,432099,43
1468,1,7308,17,13,,1,6.0,4.0,,1,1,0,White,0,,,13.0,0,0,0
1469,1,7321,36,0,,2,6.0,4.0,,1,1,0,White,0,,,18.0,0,0,0
1470,1,7306,78,0,,1,6.0,2.0,,1,1,0,White,0,,,19.0,0,0,0
1471,1,7315,23,15,1.0,2,1.0,4.0,25.0,1,24,1,Hispanic,61,6.0,5400.0,19.0,1,434171,43
1472,1,7310,23,0,5.0,1,4.0,1.0,40.0,1,1,1,White,MIL,1.0,1108.0,19.0,0,151299,15
1473,1,7303,41,0,6.0,1,6.0,4.0,40.0,1,1,0,White,56,3.0,4240.0,21.0,0,372021,37
1474,1,7317,19,15,,2,6.0,4.0,,1,1,0,White,0,,,18.0,0,0,0
1475,1,7316,24,15,1.0,2,6.0,4.0,20.0,9,1,0,Two or More,44,6.0,9620.0,19.0,0,537062,53
1476,1,7316,20,0,5.0,1,4.0,1.0,81.0,1,1,1,White,MIL,1.0,9825.0,17.0,0,553010,55
1477,1,7317,24,15,1.0,2,6.0,4.0,20.0,9,1,0,Two or More,44,6.0,9620.0,19.0,0,537062,53
1478,1,7322,39,0,,1,6.0,4.0,,1,2,0,Hispanic,0,,,11.0,0,0,0
1479,1,7301,22,0,5.0,1,4.0,1.0,78.0,1,1,1,White,MIL,1.0,7030.0,16.0,0,492091,49
1480,1,7310,21,0,5.0,1,4.0,1.0,62.0,1,1,1,White,MIL,1.0,7140.0,16.0,0,493011,49
1481,1,7301,22,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
1482,1,7301,19,0,5.0,1,4.0,1.0,60.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
1483,1,7321,43,16,5.0,2,4.0,3.0,85.0,2,1,1,Black,MIL,1.0,700.0,21.0,0,131081,13
1484,1,7310,66,0,,1,6.0,4.0,,1,24,0,Hispanic,0,,,19.0,0,0,0
1485,1,7319,50,0,,1,6.0,4.0,,1,1,0,White,0,,,1.0,0,0,0
1486,1,7313,61,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
1487,1,7313,65,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
1488,1,7322,38,0,,1,6.0,4.0,,1,2,0,Hispanic,0,,,14.0,0,0,0
1489,1,7307,63,0,,1,6.0,4.0,,2,1,0,Black,0,,,18.0,0,0,0
1490,1,7318,41,0,1.0,2,1.0,4.0,40.0,1,1,1,White,721,1.0,340.0,20.0,1,119081,11
1491,1,7301,20,0,5.0,1,4.0,1.0,66.0,1,5,1,Hispanic,MIL,1.0,9830.0,16.0,0,559830,55
1492,1,7315,20,15,1.0,2,2.0,4.0,8.0,1,1,1,White,722,6.0,4110.0,19.0,1,353031,35
1493,1,7304,25,0,,1,6.0,4.0,,1,2,0,Hispanic,0,,,1.0,0,0,0
1494,1,7316,29,0,5.0,1,4.0,1.0,75.0,6,1,1,Asian,MIL,1.0,1007.0,19.0,0,151212,15
1495,1,7316,20,0,5.0,1,4.0,1.0,79.0,1,1,1,White,MIL,1.0,1010.0,16.0,0,151251,15
1496,1,7312,22,0,5.0,1,4.0,1.0,50.0,8,19,1,Hispanic,MIL,1.0,9130.0,16.0,0,533030,53
1497,1,7310,25,0,5.0,1,4.0,1.0,40.0,2,4,1,Hispanic,MIL,4.0,1555.0,19.0,0,17302X,17
1498,1,7319,44,0,6.0,1,6.0,4.0,40.0,2,1,0,Black,54,5.0,735.0,18.0,0,131161,13
1499,1,7302,37,0,,2,6.0,4.0,,2,1,0,Black,0,,,20.0,0,0,0
1500,1,7305,18,15,,1,6.0,4.0,,8,2,0,Hispanic,0,,,19.0,0,0,0
1501,1,7315,19,15,4.0,1,6.0,4.0,12.0,1,1,0,White,61,5.0,5240.0,16.0,0,434051,43
1502,1,7315,19,15,1.0,2,1.0,4.0,20.0,6,1,1,Asian,54,5.0,1970.0,19.0,1,1940YY,19
1503,1,7315,19,15,1.0,1,6.0,4.0,40.0,1,2,0,Hispanic,23,5.0,6260.0,16.0,0,472061,47
1504,1,7301,27,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,5040.0,19.0,0,432099,43
1505,1,7313,27,0,,2,6.0,4.0,,2,1,0,Black,0,,,18.0,0,0,0
1506,1,7317,18,15,1.0,2,6.0,4.0,16.0,9,2,0,Hispanic,722,6.0,4720.0,18.0,0,412010,41
1507,1,7310,80,0,,1,6.0,3.0,,1,1,0,White,0,,,7.0,0,0,0
1508,1,7321,24,0,5.0,1,4.0,1.0,90.0,1,2,1,Hispanic,MIL,1.0,7210.0,16.0,0,493031,49
1509,1,7314,20,0,,2,6.0,4.0,,1,1,0,White,0,,,13.0,0,0,0
1510,1,7304,27,0,,2,6.0,4.0,,2,1,0,Black,0,,,18.0,0,0,0
1511,1,7301,28,0,5.0,1,4.0,1.0,55.0,1,1,1,White,MIL,1.0,5040.0,16.0,0,432099,43
1512,1,7321,76,0,,1,6.0,3.0,,1,1,0,White,0,,,19.0,0,0,0
1513,1,7322,71,0,,1,6.0,4.0,,2,1,0,Black,0,,,19.0,0,0,0
1514,1,7305,29,0,1.0,2,6.0,4.0,,1,1,0,White,45,,4760.0,16.0,0,412031,41
1515,1,7313,34,0,5.0,1,6.0,4.0,38.0,1,1,0,White,92,1.0,5860.0,16.0,0,439061,43
1516,1,7316,21,0,5.0,1,6.0,4.0,40.0,6,1,0,Asian,92,4.0,4120.0,19.0,0,353041,35
1517,1,7312,20,0,5.0,1,4.0,1.0,55.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
1518,1,7322,46,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
1519,1,7319,26,0,1.0,1,6.0,4.0,20.0,1,1,0,White,56,4.0,9620.0,17.0,0,537062,53
1520,1,7301,19,0,5.0,1,4.0,1.0,70.0,2,1,1,Black,MIL,1.0,9825.0,16.0,0,553010,55
1521,1,7318,71,0,,1,6.0,4.0,,1,1,0,White,0,,,13.0,0,0,0
1522,1,7319,45,0,,1,6.0,4.0,,1,2,0,Hispanic,0,,,14.0,0,0,0
1523,1,7301,22,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,3870.0,19.0,0,333050,33
1524,1,7310,19,15,,1,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
1525,1,7301,32,0,1.0,2,6.0,4.0,40.0,1,2,0,Hispanic,11,5.0,6050.0,14.0,0,4520XX,45
1526,1,7310,20,15,5.0,1,4.0,3.0,80.0,1,1,1,White,MIL,5.0,9825.0,16.0,0,553010,55
1527,1,7308,94,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
1528,1,7318,94,0,,2,6.0,4.0,,6,1,0,Asian,0,,,16.0,0,0,0
1529,1,7310,19,0,5.0,1,4.0,3.0,50.0,1,2,1,Hispanic,MIL,6.0,9830.0,19.0,0,559830,55
1530,1,7322,40,0,,1,6.0,4.0,,2,1,0,Black,0,,,13.0,0,0,0
1531,1,7303,32,0,,1,6.0,4.0,,1,1,0,White,0,,,1.0,0,0,0
1532,1,7315,20,15,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
1533,1,7313,41,0,1.0,2,1.0,4.0,40.0,1,1,1,White,721,1.0,340.0,20.0,1,119081,11
1534,1,7301,20,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
1535,1,7322,58,0,,1,6.0,4.0,,2,1,0,Black,0,,,16.0,0,0,0
1536,1,7315,14,11,,1,,,,2,1,0,Black,0,,,11.0,0,0,0
1537,1,7308,17,13,,1,6.0,4.0,,1,1,0,White,0,,,13.0,0,0,0
1538,1,7307,26,0,1.0,1,6.0,4.0,20.0,1,1,0,White,56,4.0,9620.0,17.0,0,537062,53
1539,1,7319,33,0,6.0,1,6.0,4.0,40.0,1,2,0,Hispanic,23,4.0,6355.0,16.0,0,472111,47
1540,1,7319,53,0,1.0,1,6.0,4.0,40.0,1,2,0,Hispanic,52,3.0,4810.0,21.0,0,413021,41
1541,1,7322,80,0,,1,6.0,2.0,,1,1,0,White,0,,,23.0,0,0,0
1542,1,7310,18,14,5.0,1,4.0,1.0,81.0,1,2,1,Hispanic,MIL,1.0,9830.0,18.0,0,559830,55
1543,1,7322,40,0,,1,6.0,4.0,,1,1,0,White,0,,,17.0,0,0,0
1544,1,7316,51,0,,2,6.0,4.0,,1,1,0,White,0,,,14.0,0,0,0
1545,1,7301,76,0,,1,6.0,2.0,,1,1,0,White,0,,,21.0,0,0,0
1546,1,7319,51,0,1.0,1,6.0,4.0,40.0,1,2,0,Hispanic,23,3.0,6410.0,11.0,0,472140,47
1547,1,7305,18,15,,2,6.0,4.0,,8,2,0,Hispanic,0,,,18.0,0,0,0
1548,1,7301,18,0,5.0,1,4.0,1.0,37.0,1,4,1,Hispanic,MIL,4.0,630.0,16.0,0,131070,13
1549,1,7310,21,0,5.0,1,4.0,1.0,72.0,1,1,1,White,MIL,1.0,7100.0,16.0,0,49209X,49
1550,1,7322,18,14,,2,6.0,4.0,,1,2,0,Hispanic,0,,,14.0,0,0,0
1551,1,7317,23,0,1.0,2,1.0,4.0,20.0,3,1,1,Other,44,1.0,4720.0,19.0,1,412010,41
1552,1,7319,29,0,1.0,1,6.0,4.0,,2,1,0,Black,45,,9645.0,16.0,0,537065,53
1553,1,7321,20,0,5.0,1,4.0,1.0,60.0,1,1,1,White,MIL,1.0,9300.0,16.0,0,5350XX,53
1554,1,7322,16,13,,1,6.0,,,1,2,0,Hispanic,0,,,13.0,0,0,0
1555,1,7302,15,13,,1,,,,1,2,0,Hispanic,0,,,13.0,0,0,0
1556,1,7319,24,0,,1,6.0,4.0,,1,2,0,Hispanic,0,,,14.0,0,0,0
1557,1,7317,19,15,,2,6.0,4.0,,9,1,0,Two or More,0,,,18.0,0,0,0
1558,1,7310,21,0,1.0,2,1.0,4.0,30.0,1,1,1,White,722,1.0,4720.0,18.0,1,412010,41
1559,1,7321,26,0,5.0,1,4.0,1.0,80.0,1,1,1,White,MIL,1.0,9310.0,21.0,0,535020,53
1560,1,7312,22,0,5.0,1,4.0,1.0,60.0,1,10,1,Hispanic,MIL,1.0,9825.0,19.0,0,553010,55
1561,1,7310,19,0,5.0,1,4.0,1.0,99.0,1,1,1,White,MIL,6.0,9825.0,16.0,0,553010,55
1562,1,7310,20,0,5.0,1,4.0,1.0,75.0,6,1,1,Asian,MIL,1.0,9825.0,16.0,0,553010,55
1563,1,7315,75,0,,2,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
1564,1,7303,41,0,1.0,1,6.0,4.0,40.0,1,1,0,White,44,5.0,4251.0,16.0,0,373011,37
1565,1,7318,89,0,,2,6.0,4.0,,6,1,0,Asian,0,,,16.0,0,0,0
1566,1,7310,25,0,5.0,1,4.0,1.0,81.0,2,1,1,Black,MIL,1.0,7100.0,16.0,0,49209X,49
1567,1,7318,26,0,1.0,1,6.0,4.0,20.0,1,1,0,White,56,4.0,9620.0,17.0,0,537062,53
1568,1,7301,36,0,,1,6.0,4.0,,1,24,0,Hispanic,0,,,18.0,0,0,0
1569,1,7322,66,0,,1,6.0,4.0,,2,1,0,Black,0,,,11.0,0,0,0
1570,1,7321,94,0,,1,6.0,2.0,,1,2,0,Hispanic,0,,,12.0,0,0,0
1571,1,7316,34,0,3.0,1,6.0,4.0,40.0,2,1,0,Black,62,4.0,3602.0,19.0,0,311122,31
1572,1,7318,41,0,1.0,1,1.0,4.0,60.0,1,1,1,White,721,1.0,136.0,19.0,1,113121,11
1573,1,7304,80,0,,1,6.0,2.0,,1,1,0,White,0,,,12.0,0,0,0
1574,1,7317,19,15,2.0,1,6.0,4.0,4.0,1,1,0,White,81,5.0,2905.0,19.0,0,2740XX,27
1575,1,7312,26,15,5.0,1,6.0,2.0,,1,1,0,White,92,,3515.0,19.0,0,292072,29
1576,1,7321,63,0,,1,6.0,2.0,,1,24,0,Hispanic,0,,,19.0,0,0,0
1577,1,7316,24,0,5.0,1,4.0,1.0,80.0,1,23,1,Hispanic,MIL,1.0,7100.0,19.0,0,49209X,49
1578,1,7301,23,0,5.0,1,4.0,1.0,73.0,8,2,1,Hispanic,MIL,1.0,9825.0,16.0,0,553010,55
1579,1,7309,69,0,,2,6.0,4.0,,1,1,0,White,0,,,1.0,0,0,0
1580,1,7322,55,0,,1,6.0,4.0,,1,1,0,White,0,,,17.0,0,0,0
1581,1,7301,37,15,5.0,1,4.0,1.0,40.0,6,1,1,Asian,MIL,1.0,5820.0,21.0,0,439022,43
1582,1,7319,23,0,1.0,1,6.0,4.0,20.0,1,1,0,White,23,1.0,6330.0,19.0,0,472080,47
1583,1,7315,20,14,1.0,1,6.0,4.0,40.0,2,1,0,Black,722,4.0,4020.0,14.0,0,352010,35
1584,1,7321,20,14,1.0,1,6.0,4.0,40.0,2,1,0,Black,722,4.0,4020.0,14.0,0,352010,35
1585,1,7312,20,0,5.0,1,4.0,1.0,73.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
1586,1,7313,94,0,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
1587,1,7319,15,13,,2,,,,6,1,0,Asian,0,,,13.0,0,0,0
1588,1,7301,19,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9645.0,16.0,0,537065,53
1589,1,7303,79,0,,1,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
1590,1,7312,18,0,5.0,1,4.0,1.0,99.0,1,2,1,Hispanic,MIL,5.0,9825.0,19.0,0,553010,55
1591,1,7301,19,0,5.0,1,4.0,1.0,50.0,8,2,1,Hispanic,MIL,1.0,7010.0,16.0,0,492011,49
1592,1,7319,39,0,,1,6.0,4.0,,1,2,0,Hispanic,0,,,14.0,0,0,0
1593,1,7309,83,0,,2,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
1594,1,7319,54,0,,1,6.0,4.0,,1,3,0,Hispanic,0,,,20.0,0,0,0
1595,1,7305,32,0,1.0,2,6.0,4.0,40.0,1,2,0,Hispanic,11,5.0,6050.0,14.0,0,4520XX,45
1596,1,7310,19,0,5.0,1,4.0,1.0,35.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
1597,1,7301,23,0,5.0,1,4.0,1.0,50.0,1,11,1,Hispanic,MIL,1.0,9830.0,16.0,0,559830,55
1598,1,7310,21,0,5.0,1,4.0,1.0,60.0,1,1,1,White,MIL,1.0,7220.0,16.0,0,493040,49
1599,1,7301,26,0,5.0,1,4.0,1.0,45.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
1600,1,7313,71,0,,1,6.0,4.0,,1,1,0,White,0,,,13.0,0,0,0
1601,1,7319,34,0,,1,6.0,4.0,,2,1,0,Black,0,,,16.0,0,0,0
1602,1,7319,30,0,,1,6.0,4.0,,2,1,0,Black,0,,,16.0,0,0,0
1603,1,7319,20,0,6.0,1,6.0,4.0,,1,2,0,Hispanic,23,,6410.0,16.0,0,472140,47
1604,1,7319,29,0,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
1605,1,7310,18,0,5.0,1,4.0,1.0,99.0,1,2,1,Hispanic,MIL,5.0,9825.0,19.0,0,553010,55
1606,1,7314,20,14,1.0,1,6.0,4.0,40.0,2,1,0,Black,722,4.0,4020.0,14.0,0,352010,35
1607,1,7301,65,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
1608,1,7301,67,0,,2,6.0,4.0,,1,1,0,White,0,,,24.0,0,0,0
1609,1,7316,21,0,5.0,2,4.0,1.0,76.0,8,2,1,Hispanic,MIL,1.0,9300.0,19.0,0,5350XX,53
1610,1,7321,36,0,1.0,1,6.0,4.0,40.0,1,2,0,Hispanic,23,4.0,6442.0,11.0,0,472152,47
1611,1,7308,69,0,1.0,2,1.0,4.0,50.0,1,2,1,Hispanic,62,1.0,4220.0,1.0,1,37201X,37
1612,1,7304,48,0,1.0,1,1.0,4.0,40.0,1,1,1,White,721,1.0,3930.0,19.0,1,339030,33
1613,1,7319,16,14,,1,6.0,,,1,2,0,Hispanic,0,,,14.0,0,0,0
1614,1,7319,22,0,1.0,1,6.0,4.0,,1,2,0,Hispanic,32,,7700.0,16.0,0,511011,51
1615,1,7310,19,0,5.0,1,4.0,1.0,40.0,1,2,1,Hispanic,MIL,1.0,1555.0,19.0,0,17302X,17
1616,1,7306,79,13,,2,6.0,4.0,,1,1,0,White,0,,,13.0,0,0,0
1617,1,7316,56,0,,1,6.0,2.0,,1,1,0,White,0,,,17.0,0,0,0
1618,1,7321,24,0,5.0,1,4.0,1.0,65.0,1,1,1,White,MIL,1.0,9830.0,16.0,0,559830,55
1619,1,7301,27,0,1.0,1,1.0,4.0,25.0,1,1,1,White,56,1.0,3930.0,16.0,1,339030,33
1620,1,7301,22,0,5.0,1,4.0,1.0,50.0,8,19,1,Hispanic,MIL,1.0,9130.0,16.0,0,533030,53
1621,1,7315,17,13,,1,6.0,4.0,,1,1,0,White,0,,,13.0,0,0,0
1622,1,7312,20,0,5.0,1,4.0,1.0,53.0,1,1,1,White,MIL,1.0,5040.0,17.0,0,432099,43
1623,1,7313,23,0,1.0,2,1.0,4.0,32.0,2,1,1,Black,62,1.0,4230.0,19.0,1,372012,37
1624,1,7313,22,0,1.0,2,6.0,4.0,20.0,1,2,0,Hispanic,44,5.0,9645.0,18.0,0,537065,53
1625,1,7308,64,0,,2,6.0,4.0,,1,2,0,Hispanic,0,,,16.0,0,0,0
1626,1,7316,25,0,5.0,1,4.0,1.0,76.0,6,1,1,Asian,MIL,1.0,4020.0,18.0,0,352010,35
1627,1,7301,21,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
1628,1,7310,58,0,,1,6.0,2.0,,1,2,0,Hispanic,0,,,19.0,0,0,0
